iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
2135-184,  19, 22.8, 2014.82, 1997.50, 2020.26, 324.6746939821, 1.585, -18.1789927418, 2.528
2135-209,   6, 18.0, 2015.42, 2002.09, 2020.05, 324.4583661344, 0.382, -20.7087980121, 0.564
2135-248,   5, 20.9, 2009.24, 1997.50, 2018.44, 324.6549212244, 0.106, -24.6651295040, 0.231
2136+141,1266, 38.0, 2005.82, 1983.36, 2021.37, 324.7554552821, 0.005, +14.3933311761, 0.005
2136+824,   8, 22.0, 2012.98, 1997.66, 2019.62, 323.3919976287, 0.303, +82.6516816274, 0.093
2136-112,   1,  0.0, 2019.44, 2019.44, 2019.44, 324.7836338116, 0.000, -11.0717837245, 0.000
2136-190,   8, 14.0, 2016.63, 2005.52, 2019.51, 324.6977044106, 0.064, -18.8251870600, 0.110
2136-251,   4,  8.8, 2016.42, 2010.48, 2019.30, 324.8051205875, 0.105, -24.9041854281, 0.348
2137+011,   5, 24.1, 2013.25, 1995.54, 2019.63, 324.9271203176, 0.149,  +1.3742132441, 0.188
2137+130,   5, 14.7, 2015.28, 2005.52, 2020.20, 324.9089188941, 0.104, +13.2702914129, 0.183
2137-196,   8, 14.0, 2016.56, 2005.55, 2019.51, 325.1952506986, 0.103, -19.3989018555, 0.129
2138+389,   5, 22.7, 2013.41, 1996.44, 2019.19, 325.0706128394, 0.098, +39.1957928984, 0.065
2138-283,   5, 14.0, 2015.16, 2005.36, 2019.32, 325.2355218965, 0.249, -28.0833180759, 0.617
2138-377,  14, 15.0, 2008.21, 2004.33, 2019.30, 325.4685374437, 0.228, -37.4869418840, 0.228
2139-232,   5, 13.8, 2015.17, 2005.52, 2019.32, 325.6747748070, 0.105, -23.0606881783, 0.195
2139-249,   5, 11.5, 2014.48, 2007.03, 2018.50, 325.6289959997, 0.105, -24.7441200442, 0.230
2139-260,   5, 13.9, 2015.17, 2005.42, 2019.32, 325.5663600978, 0.178, -25.8573879673, 0.275
2140-048,   7,  5.9, 2014.64, 2012.49, 2018.38, 325.6537570652, 0.027,  -4.6287534592, 0.148
2140-181,   1,  0.0, 2019.44, 2019.44, 2019.44, 325.8376337060, 0.000, -17.8939971206, 0.000
2140-260,   4,  4.3, 2017.58, 2015.06, 2019.32, 325.7710813781, 0.146, -25.8286195206, 0.192
2140-781,   3,  1.9, 2018.49, 2017.70, 2019.60, 326.6252894619, 1.225, -77.9318707556, 0.292
2141+175, 338, 16.8, 2015.00, 2004.33, 2021.11, 325.8981023477, 0.009, +17.7302187867, 0.007
2141+333,   5, 13.7, 2015.24, 2005.52, 2019.20, 325.9588992778, 0.060, +33.6196716428, 0.090
2141-334,   5, 14.9, 2014.29, 2004.35, 2019.30, 326.2132735088, 0.295, -33.2153052842, 0.178
2142+110,  47, 25.5, 2013.88, 1995.54, 2021.07, 326.3282294407, 0.024, +11.2575867783, 0.037
2142-048,   5,  2.5, 2018.05, 2016.92, 2019.41, 326.3891122058, 0.309,  -4.5775526288, 0.900
2142-319,   1,  0.0, 2020.38, 2020.38, 2020.38, 326.4455922455, 0.000, -31.7095504099, 0.000
2142-758, 145, 32.2, 2013.87, 1988.01, 2020.25, 326.8030442934, 0.082, -75.6036735768, 0.016
2142-765,   2,  1.8, 2018.68, 2017.76, 2019.60, 326.9714631641, 0.079, -76.3581165659, 0.089
2143-156, 191, 30.4, 2012.12, 1990.83, 2021.23, 326.5957472098, 0.017, -15.4288571264, 0.024
2143-236,   5,  4.3, 2017.63, 2015.06, 2019.38, 326.6349758593, 0.121, -23.4427795606, 0.083
2143-298,   4,  1.9, 2019.33, 2018.51, 2020.38, 326.5239674004, 0.092, -29.5865032382, 0.293
2144+042,   5, 14.1, 2015.26, 2005.52, 2019.63, 326.7299665127, 0.049,  +4.4570771326, 0.095
2144+092, 211, 36.6, 2013.71, 1984.81, 2021.42, 326.7923457079, 0.016,  +9.4962978394, 0.015
2144+568,   8,  6.4, 2017.54, 2013.95, 2020.36, 326.6080689618, 1.806, +57.0568575684, 4.210
2144-065,   5,  4.0, 2016.50, 2014.42, 2018.38, 326.8412071174, 0.049,  -6.3403726366, 0.243
2144-292,   1,  0.0, 2020.38, 2020.38, 2020.38, 326.7495903675, 0.000, -29.0365297128, 0.000
2144-362,   4, 15.0, 2013.48, 2004.33, 2019.32, 326.8796913017, 0.332, -36.0309090870, 0.430
2145+067,2417, 39.8, 1998.54, 1981.46, 2021.29, 327.0227444411, 0.006,  +6.9607233992, 0.006
2145+082,  53, 24.8, 2016.25, 1995.54, 2020.35, 326.9800807542, 0.044,  +8.5033045823, 0.048
2145+262,   5,  4.3, 2017.47, 2014.97, 2019.30, 326.8253830489, 0.126, +26.4972986631, 0.324
2145-176,   6, 21.9, 2014.52, 1997.50, 2019.44, 327.1533368211, 0.095, -17.3955595926, 0.124
2146+019,   4,  9.0, 2016.65, 2010.71, 2019.72, 327.1661541654, 0.081,  +2.1907919619, 0.303
2146+608,   5, 16.8, 2014.53, 2002.37, 2019.19, 327.0668429403, 0.060, +61.1182761115, 0.046
2146-783,  21, 31.4, 2006.29, 1988.04, 2019.48, 328.0131442847, 0.457, -78.1185108894, 0.072
2147+077,   7, 24.2, 2012.17, 1995.54, 2019.72, 327.3969324452, 0.133,  +7.9403741880, 0.187
2147+145,   5, 17.8, 2014.34, 2002.37, 2020.20, 327.5983646102, 0.496, +14.8299708443, 0.775
2147-186,   9,  7.2, 2017.58, 2012.30, 2019.51, 327.5072320677, 0.050, -18.3739335525, 0.088
2147-284,   5, 12.3, 2015.50, 2007.03, 2019.38, 327.7211997513, 0.092, -28.2116151987, 0.212
2148-279,   5, 12.4, 2015.49, 2006.96, 2019.38, 327.8412711562, 0.086, -27.7063915584, 0.192
2149+056, 547, 38.1, 2008.84, 1983.36, 2021.48, 327.9078145357, 0.010,  +5.8702651130, 0.019
2149+069,   5, 24.2, 2013.30, 1995.54, 2019.72, 327.8809553875, 0.167,  +7.1574396951, 0.110
2150+173,  93, 33.7, 2009.81, 1987.57, 2021.29, 328.1034141271, 0.019, +17.5771653043, 0.024
2151+431,   5, 15.0, 2014.83, 2004.35, 2019.38, 328.4623296428, 0.113, +43.3818057500, 0.119
2151-118,   7,  8.0, 2016.34, 2011.49, 2019.44, 328.4593426590, 0.076, -11.6039196167, 0.115
2151-152,   6, 14.0, 2015.84, 2005.52, 2019.51, 328.5309948893, 0.105, -15.0254079805, 0.191
2152+172,   5, 22.0, 2008.50, 1996.01, 2018.05, 328.6704185860, 0.165, +17.4641094024, 0.159
2152+226,   7, 22.3, 2005.65, 1996.01, 2018.27, 328.7769104384, 0.039, +22.8395225459, 0.052
2152-699,  22, 29.3, 2013.79, 1990.60, 2019.93, 329.2749234707, 7.588, -69.6899119820, 0.958
2153+190,   5, 14.6, 2014.98, 2005.55, 2020.20, 328.8934873337, 0.086, +19.2468010240, 0.196
2153-008,   4,  5.0, 2017.39, 2014.42, 2019.41, 329.0614913718, 0.030,  -0.6179428833, 0.038
2153-119,   6, 14.0, 2015.83, 2005.52, 2019.51, 328.9613264335, 0.126, -11.6633273297, 0.126
2153-204,   8,  5.9, 2017.96, 2013.47, 2019.41, 329.1406493496, 0.051, -20.2085818040, 0.086
2153-760,   2,  2.0, 2018.74, 2017.76, 2019.72, 329.4967703751, 0.330, -75.8315576116, 0.022
2154+100,   5, 24.7, 2013.22, 1995.54, 2020.26, 329.3035851581, 0.058, +10.2402215531, 0.099
2154-037,   4,  5.0, 2017.39, 2014.42, 2019.41, 329.2089866459, 0.202,  -3.5577631208, 0.194
2154-135,  11,  2.8, 2018.56, 2016.78, 2019.54, 329.2624012961, 0.059, -13.3174902107, 0.091
2154-183,   5, 22.0, 2013.37, 1997.50, 2019.53, 329.3713492726, 0.292, -18.1174616263, 0.998
2154-838,   2,  1.1, 2018.55, 2017.97, 2019.12, 330.5801568255, 1.780, -83.6366191162, 0.311
2155+312, 154, 25.1, 2015.47, 1996.37, 2021.48, 329.3700995332, 0.017, +31.4503754945, 0.017
2155-152,  93, 33.5, 2006.55, 1987.11, 2020.56, 329.5261745336, 0.039, -15.0192578132, 0.059
2155-304,  71, 28.0, 2012.45, 1992.40, 2020.35, 329.7169380101, 0.039, -30.2255883721, 0.055
2156-013,   5, 13.9, 2015.02, 2005.52, 2019.41, 329.8928154825, 0.150,  -1.0985802424, 0.213
2157+102,   3,  2.6, 2015.58, 2014.48, 2017.05, 330.0330550819, 0.106, +10.5021952111, 0.161
2157+213,   5, 23.1, 2013.21, 1996.20, 2019.30, 330.0591557794, 0.109, +21.6325108288, 0.117
2157-133,   2,  0.4, 2019.29, 2019.07, 2019.51, 330.0681814087, 0.134, -13.1515137954, 0.216
2157-200,   7,  1.5, 2018.94, 2018.06, 2019.54, 330.0323414777, 0.204, -19.7631535935, 0.110
2157-255,   4, 10.3, 2016.12, 2009.06, 2019.41, 329.9616343479, 0.116, -25.2811599836, 0.120
2157-375,   5, 14.0, 2014.53, 2005.36, 2019.32, 330.0706935950, 0.169, -37.2825138531, 0.424
2158+029,   5, 24.2, 2013.30, 1995.54, 2019.72, 330.3646195290, 0.097,  +3.2042117843, 0.067
2158-167,  10, 15.2, 2016.87, 2004.33, 2019.53, 330.2286620286, 0.051, -16.5424174840, 0.076
2159+505,   6, 23.6, 2008.73, 1994.61, 2018.23, 330.4314051748, 0.117, +50.8156636247, 0.115
2159+833,   5, 22.5, 2013.63, 1997.66, 2020.20, 329.2388209036, 2.652, +83.6207561234, 0.202
2159-090,   3,  1.0, 2019.55, 2019.08, 2020.05, 330.6549000969, 0.109,  -8.7937650997, 0.250
2200-238,   5, 21.1, 2009.25, 1997.50, 2018.58, 330.7333312914, 0.053, -23.5861794102, 0.202
2200-617,   3,  1.8, 2018.42, 2017.76, 2019.60, 330.9984914200, 0.727, -61.5061142014, 0.436
2201+044,   5, 12.4, 2015.71, 2007.49, 2019.85, 331.0735515220, 0.108,  +4.6672284654, 0.200
2201+098,   4, 24.7, 2011.98, 1995.54, 2020.26, 330.8789691369, 0.063, +10.1284963425, 0.121
2201+171,  23, 25.5, 2015.75, 1996.01, 2021.48, 330.8620570155, 0.025, +17.4300688607, 0.039
2201+315,1026, 37.7, 2003.96, 1983.43, 2021.11, 330.8123990707, 0.011, +31.7606305085, 0.016
2201+676,   5, 23.9, 2011.47, 1995.30, 2019.19, 330.8025945727, 0.097, +67.8465760156, 0.081
2202+363,   5, 22.8, 2013.43, 1996.44, 2019.20, 331.0879187576, 0.091, +36.5436363897, 0.072
2202+716,   4,  4.9, 2017.44, 2014.44, 2019.32, 330.8769448371, 0.519, +71.8523706110, 0.047
2202-065,   4,  5.0, 2017.41, 2014.42, 2019.44, 331.1861744159, 0.122,  -6.2676077817, 0.524
2203+292,   7, 12.7, 2013.27, 2005.52, 2018.27, 331.4437765216, 0.129, +29.4486478509, 0.104
2203-188,   8, 22.0, 2011.31, 1997.50, 2019.53, 331.5434077832, 6.113, -18.5940909599, 8.552
2203-215,   5, 15.1, 2014.86, 2004.35, 2019.41, 331.6724259756, 0.142, -21.3279206052, 0.170
2204-007,   5,  9.0, 2016.36, 2010.48, 2019.44, 331.6803442167, 0.126,  -0.5173598008, 0.165
2204-540, 100, 33.5, 2011.01, 1987.44, 2020.96, 331.9322220334, 0.037, -53.7760610981, 0.040
2205+166,  27, 24.9, 2011.53, 1996.01, 2020.89, 331.9702736581, 0.040, +16.8716154200, 0.064
2205+743,   5, 11.8, 2015.27, 2007.49, 2019.32, 331.4474536493, 0.749, +74.6058485861, 0.497
2205-002,   2,  0.6, 2019.14, 2018.84, 2019.44, 331.9801963059, 0.010,  -0.0375239575, 0.130
2205-636,   1,  0.0, 2003.60, 2003.60, 2003.60, 332.1968401102, 0.000, -63.4298578259, 0.000
2206+178,   4,  5.2, 2017.54, 2015.06, 2020.26, 332.1007934491, 0.260, +18.1407897719, 0.530
2206+650,   6, 23.9, 2012.80, 1995.30, 2019.20, 332.0129587201, 0.084, +65.3274410764, 0.098
2206-237,   4,  1.8, 2019.35, 2018.58, 2020.36, 332.3340118056, 6.650, -23.5316384982,21.265
2207+087,   5, 12.8, 2015.67, 2007.03, 2019.85, 332.5252089049, 0.124,  +8.9582106618, 0.337
2207+356,   8, 22.8, 2014.21, 1996.44, 2019.25, 332.4388930442, 0.023, +35.9336471747, 0.067
2207+374,   7, 22.9, 2013.83, 1996.44, 2019.37, 332.3392711721, 0.155, +37.7050630398, 0.216
2207+517,   4, 23.6, 2011.15, 1994.61, 2018.23, 332.3395287840, 0.045, +51.9671761182, 0.084
2207+741,   5, 13.9, 2014.89, 2005.52, 2019.38, 332.0998110012, 0.248, +74.3939825892, 0.131
2208+199,   5, 12.8, 2013.96, 2005.52, 2018.33, 332.7152184965, 0.032, +20.2233486127, 0.085
2208-137,  65, 12.8, 2014.07, 2008.70, 2021.48, 332.8504144010, 0.029, -13.4693677520, 0.051
2208-373,   5, 14.9, 2014.85, 2004.40, 2019.32, 332.9605254270, 0.126, -37.1180499380, 0.400
2209+080,   5, 14.4, 2015.36, 2005.42, 2019.85, 333.0066218301, 0.323,  +8.3212516220, 1.400
2209+184,   5, 14.7, 2015.23, 2005.55, 2020.26, 332.9745370443, 0.066, +18.6971838248, 0.090
2209+236, 534, 30.5, 2010.95, 1990.83, 2021.29, 333.0248596459, 0.009, +23.9279288413, 0.007
2209+328,   5, 22.8, 2013.24, 1996.37, 2019.20, 333.0332387317, 0.065, +33.1429221446, 0.120
2209-108,   5,  1.9, 2018.82, 2017.61, 2019.53, 333.0837296870, 0.059, -10.6271628617, 0.084
2209-255,   5,  5.0, 2017.54, 2014.42, 2019.41, 333.0863191934, 0.270, -25.3079077825, 0.657
2210+016,   4,  4.6, 2017.85, 2015.21, 2019.85, 333.1582227496, 2.371,  +1.8808862237, 1.351
2210+065,   4, 23.2, 2011.77, 1995.54, 2018.73, 333.2118303892, 0.094,  +6.7690946539, 0.375
2210+085,   1,  0.0, 2020.64, 2020.64, 2020.64, 333.3405674241, 0.000,  +8.7916603117, 0.000
2210+277,   5, 12.3, 2015.39, 2007.03, 2019.32, 333.1629296145, 0.142, +27.9940138412, 0.099
2210+361,   5, 13.8, 2014.70, 2005.52, 2019.30, 333.2925930754, 0.135, +36.3986620713, 0.158
2210-104,   3,  1.3, 2019.66, 2019.08, 2020.36, 333.3109261694, 0.296, -10.1931089124, 0.389
2210-257,  43, 33.3, 2007.54, 1988.03, 2021.28, 333.2604082884, 0.062, -25.4916890896, 0.077
2211+069,   5, 24.3, 2013.41, 1995.54, 2019.88, 333.5369232837, 0.036,  +7.1951089607, 0.199
2211+289,   4,  1.7, 2018.57, 2017.59, 2019.32, 333.3257262787, 0.329, +29.1703107873, 0.786
2211+374,   2,  0.3, 2019.13, 2018.97, 2019.30, 333.5237284951, 0.114, +37.6525544737, 0.136
2211-132,   7,  2.0, 2018.86, 2017.61, 2019.63, 333.6107635829, 0.061, -12.9617999456, 0.066
2211-256,   5, 13.9, 2014.41, 2005.55, 2019.41, 333.6933426512, 0.294, -25.3544654607, 1.371
2211-388,  10, 26.9, 2006.13, 1992.40, 2019.32, 333.6607067169, 0.691, -38.5958353666, 1.774
2212-299,   8, 22.0, 2015.82, 1997.66, 2019.65, 333.8168107217, 0.156, -29.7398142763, 0.291
2214+241,  11, 25.0, 2015.05, 1996.37, 2021.42, 334.2534215895, 0.022, +24.3627662022, 0.068
2214+307,   4, 22.9, 2012.06, 1996.37, 2019.30, 334.1779600491, 0.113, +31.0431566912, 0.068
2214+350, 692, 26.4, 2014.97, 1995.09, 2021.44, 334.0833745837, 0.007, +35.3039388816, 0.009
2214-151,   5,  1.1, 2019.09, 2018.56, 2019.63, 334.2144703898, 0.064, -14.8711688213, 0.085
2214-192,   5, 15.2, 2014.74, 2004.35, 2019.53, 334.2590237803, 0.100, -19.0343958030, 0.508
2215+006,   5,  3.8, 2018.28, 2016.11, 2019.88, 334.5278207528, 0.107,  +0.8732278031, 0.095
2215+020,  18, 25.5, 2014.45, 1995.54, 2021.04, 334.4509914178, 0.058,  +2.3363088425, 0.042
2215+150, 266, 15.9, 2016.27, 2005.52, 2021.45, 334.5454745903, 0.007, +15.3432548551, 0.009
2215+316,   4, 22.9, 2012.06, 1996.37, 2019.30, 334.3232350614, 0.202, +31.9472210846, 0.180
2215-508,   3,  0.7, 2004.03, 2003.68, 2004.36, 334.5792704576,10.484, -50.6449252363, 2.381
2216+178,  14, 23.7, 2010.84, 1996.01, 2019.67, 334.8087186496, 0.065, +18.1098835355, 0.051
2216-007,   5,  6.5, 2017.18, 2012.93, 2019.44, 334.6528565161,52.693,  -0.4814092954,63.475
2216-038, 487, 40.0, 1992.35, 1981.46, 2021.45, 334.7168238446, 0.017,  -3.5935776077, 0.033
2216-126,   6,  1.6, 2018.92, 2018.06, 2019.63, 334.7811997181, 0.128, -12.3610713090, 0.086
2216-275,   5, 12.5, 2015.39, 2006.96, 2019.41, 334.8971676641, 0.080, -27.3175818265, 0.189
2217+210,   4,  4.1, 2017.50, 2015.21, 2019.32, 334.9340640328, 0.053, +21.3481071750, 0.247
2217+214,   5, 13.8, 2014.31, 2005.55, 2019.32, 334.9105066667, 0.150, +21.6868221756, 0.153
2217+259,   5, 23.0, 2013.29, 1996.37, 2019.38, 334.9572548365, 0.034, +26.2244295944, 0.273
2217-011,   5, 12.5, 2015.36, 2007.03, 2019.51, 334.9470102298, 0.069,  -0.8590433449, 0.155
2218+110,   2,  0.2, 2019.83, 2019.75, 2019.90, 335.3298307029, 0.246, +11.2949848731, 0.129
2219-340,   5,  4.2, 2017.89, 2015.21, 2019.38, 335.5357482826, 5.094, -33.7657789886, 9.643
2220+083,   1,  0.0, 2020.64, 2020.64, 2020.64, 335.8375590377, 0.000,  +8.6483725717, 0.000
2220+119,   5, 23.5, 2012.99, 1995.54, 2019.07, 335.7207875648, 0.022, +12.2305023672, 0.045
2220+134,   5, 13.6, 2014.98, 2005.52, 2019.07, 335.6881800232, 0.054, +13.7484576675, 0.067
2220-119,  10, 14.3, 2016.88, 2005.36, 2019.63, 335.7333543961, 0.093, -11.7406600264, 0.095
2220-163,  10,  4.6, 2018.39, 2015.06, 2019.63, 335.9215529582, 0.111, -16.1181036238, 0.131
2220-318,   7, 10.3, 2015.45, 2009.06, 2019.38, 335.8401319904, 0.118, -31.6172525251, 0.130
2220-351,  89, 16.3, 2015.47, 2004.60, 2020.88, 335.7747106796, 0.042, -34.9297716688, 0.092
2221+625,   5, 14.8, 2013.29, 2004.35, 2019.20, 335.8254025773, 0.280, +62.8260569820, 0.225
2221-116,   6,  6.0, 2018.15, 2014.01, 2020.05, 336.0331778815, 0.105, -11.4391963483, 0.166
2221-387,   5,  9.5, 2016.51, 2009.92, 2019.38, 336.1831723566, 0.405, -38.5258419367, 0.475
2222+600,   6, 16.8, 2014.47, 2002.37, 2019.20, 336.1542684000, 2.177, +60.2709988010, 0.554
2223+210,   6, 22.3, 2005.91, 1996.01, 2018.35, 336.4085296421, 0.125, +21.3017819758, 0.076
2223-114,   6,  5.7, 2016.41, 2014.01, 2019.72, 336.4321599729, 0.113, -11.2279717229, 0.270
2224+006,   4, 23.3, 2011.80, 1995.54, 2018.84, 336.6939042227, 0.088,  +0.8698142780, 0.278
2224+036,   4,  2.2, 2018.84, 2017.68, 2019.88, 336.7717930822, 0.042,  +3.9325763526, 0.201
2224-308,   1,  0.0, 2011.15, 2011.15, 2011.15, 336.9508601098, 0.000, -30.5556251122, 0.000
2224-793,   4,  1.9, 2018.38, 2017.70, 2019.60, 337.3272502096, 0.398, -79.1190336503, 0.118
2225+247,   4,  7.3, 2016.75, 2012.11, 2019.38, 337.0064238037, 0.151, +25.0508445733, 0.195
2225-694,   5,  2.0, 2018.62, 2017.76, 2019.72, 337.2507367446, 0.759, -69.1750759217, 0.193
2226+440,   4, 22.8, 2012.08, 1996.61, 2019.38, 337.2102638167, 0.167, +44.3190117540, 0.144
2226+772,   4,  4.8, 2017.27, 2014.61, 2019.38, 336.8400936415, 0.443, +77.5553434251, 0.285
2226-081,   5,  5.1, 2017.88, 2014.60, 2019.72, 337.2191981946, 0.063,  -7.8962895520, 0.190
2226-634,   1,  0.0, 2013.64, 2013.64, 2013.64, 337.5430735389, 0.000, -63.1786929711, 0.000
2227+009,   5, 15.5, 2015.15, 2004.33, 2019.88, 337.4658413175, 0.025,  +1.2490902098, 0.169
2227-088, 736, 34.3, 2015.21, 1987.22, 2021.47, 337.4170180571, 0.016,  -8.5484543065, 0.020
2227-136,   9, 14.2, 2016.92, 2005.52, 2019.72, 337.5637753671, 0.059, -13.4285844253, 0.094
2227-399,  17, 30.1, 2011.14, 1990.74, 2020.89, 337.6678274562, 0.130, -39.7144631546, 0.312
2227-445,   8,  9.1, 2017.53, 2010.48, 2019.60, 337.7351789173, 0.295, -44.2749700824, 0.344
2228-146,   6, 14.5, 2016.05, 2005.52, 2020.05, 337.9151093342, 0.049, -14.3730478236, 0.185
2229+591,   3,  1.2, 2018.92, 2018.27, 2019.51, 337.8211479648, 0.198, +59.3669020151, 0.095
2229+695, 902, 32.8, 2014.95, 1988.71, 2021.47, 337.6519571992, 0.022, +69.7744658151, 0.003
2229-099,   6,  2.4, 2018.62, 2017.41, 2019.85, 337.9926541962, 0.161,  -9.7332925199, 0.479
2229-172,   8, 22.1, 2014.38, 1997.50, 2019.63, 338.0940189995, 0.093, -16.9838588655, 0.145
2230+625,   1,  0.0, 2020.36, 2020.36, 2020.36, 338.0952642528, 0.000, +62.8267991633, 0.000
2231+098,   5, 23.5, 2013.01, 1995.54, 2019.07, 338.4935429557, 0.064, +10.1478104404, 0.114
2231+425,   4, 23.0, 2012.05, 1996.44, 2019.41, 338.3850269908, 0.099, +42.7610899315, 0.123
2231-127,   3,  1.2, 2019.80, 2019.19, 2020.36, 338.4789437244, 0.974, -12.5095366964, 1.554
2232-211,   6, 21.9, 2010.87, 1997.50, 2019.44, 338.7393345411, 0.085, -20.9175659231, 0.103
2232-488, 210, 30.3, 2012.61, 1990.74, 2021.04, 338.8051524468, 0.031, -48.5996651582, 0.059
2233+340,   4,  4.1, 2017.51, 2015.21, 2019.32, 338.9808690577, 0.232, +34.3102702497, 0.180
2233-043,   3,  1.0, 2019.76, 2019.19, 2020.23, 339.0698929760, 0.049,  -4.1054631867, 0.040
2233-148,  17, 29.7, 2006.15, 1988.04, 2017.78, 339.1420298040, 0.053, -14.5561638140, 0.091
2233-173,   5, 22.2, 2014.15, 1997.50, 2019.72, 339.0396781916, 0.085, -17.1061036323, 0.137
2233-186,   4, 12.7, 2013.76, 2006.96, 2019.63, 338.9840434176, 0.150, -18.4368210427, 0.428
2233-234,   6, 13.1, 2014.53, 2005.55, 2018.67, 339.1093279681, 0.136, -23.1573881080, 0.119
2234+282,2395, 37.2, 1998.16, 1984.07, 2021.29, 339.0936285189, 0.009, +28.4826147763, 0.012
2234+420,   4, 12.4, 2014.70, 2007.03, 2019.41, 339.2675404185, 0.160, +42.2800730238, 0.119
2234-253,   5, 13.9, 2015.12, 2005.52, 2019.44, 339.3264812987, 0.123, -25.1090328208, 0.237
2235+071,   5, 14.4, 2015.41, 2005.52, 2019.95, 339.5433154955, 0.088,  +7.4038848799, 0.164
2235+275,   4, 13.8, 2014.63, 2005.55, 2019.38, 339.5536401243, 0.090, +27.8313259732, 0.105
2235+731,  89, 22.8, 2001.75, 1995.30, 2018.05, 339.1608208780, 0.118, +73.3812950927, 0.036
2236+124,   4, 22.2, 2006.21, 1996.01, 2018.23, 339.6441868073, 0.039, +12.7141061474, 0.032
2236+678,   9, 11.6, 2013.34, 2006.96, 2018.57, 339.5626217442, 0.294, +68.0832671792, 0.165
2236-221,   5, 13.9, 2014.65, 2005.52, 2019.44, 339.8488202815, 0.122, -21.8876218005, 0.409
2236-572,  76, 16.6, 2014.59, 2004.60, 2021.23, 339.8003163216, 0.038, -57.0168998838, 0.032
2237+121,   3,  3.5, 2017.62, 2015.54, 2019.07, 339.8831829376, 0.150, +12.3734493755, 0.197
2237-088,   6,  2.4, 2018.72, 2017.47, 2019.85, 340.0558693441, 0.118,  -8.6079860394, 0.230
2237-110,   7,  2.3, 2019.09, 2017.61, 2019.88, 340.1048577740, 0.090, -10.7394277379, 0.098
2237-124,   4,  1.1, 2019.65, 2019.20, 2020.29, 340.1079236944, 0.108, -12.1591684414, 0.248
2238+410,   2, 18.8, 2005.82, 1996.44, 2015.21, 340.2800218253, 0.009, +41.3365603494, 0.311
2238+512,   5, 24.9, 2009.23, 1994.61, 2019.51, 340.0828270117, 0.116, +51.5532763824, 0.119
2238-362,   5, 10.1, 2016.40, 2009.31, 2019.41, 340.4512976057, 0.151, -35.9966056077, 0.410
2239+096,  44, 24.6, 2015.82, 1995.54, 2020.09, 340.4571554723, 0.035,  +9.8979014256, 0.026
2239+296,   3,  4.2, 2017.66, 2015.21, 2019.38, 340.5631299525, 0.084, +29.9286441302, 0.105
2239-631,   7, 15.0, 2008.10, 2004.60, 2019.60, 340.7826638081, 0.259, -62.8492562857, 0.157
2240+174,   2,  0.2, 2019.83, 2019.75, 2019.90, 340.6998156855, 0.158, +17.6956010348, 0.030
2240-064,   5,  6.4, 2017.69, 2013.47, 2019.88, 340.7865031742, 0.076,  -6.1507132633, 0.333
2240-260,   5, 21.2, 2009.21, 1997.50, 2018.72, 340.8600366474, 0.045, -25.7418576697, 0.081
2241+406,   4, 23.0, 2012.29, 1996.44, 2019.41, 341.0530464539, 0.102, +40.9537834194, 0.045
2242+031,   5, 24.4, 2013.43, 1995.54, 2019.95, 341.3678531185, 0.102,  +3.4024622853, 0.103
2242+257,   4, 13.9, 2014.60, 2005.55, 2019.41, 341.1464469024, 0.058, +26.0057505476, 0.102
2242+821,   6, 14.1, 2016.58, 2006.15, 2020.20, 340.6818257436, 6.226, +82.4130594142, 3.359
2242-068,   3,  1.1, 2019.79, 2019.20, 2020.29, 341.4007433410, 0.041,  -6.5459671637, 0.088
2243+047,  45, 24.4, 2011.75, 1995.54, 2019.94, 341.4735588024, 0.026,  +5.0158228254, 0.063
2243-032,   3,  0.8, 2019.77, 2019.30, 2020.05, 341.5470459125, 0.417,  -3.0104693563, 0.449
2243-081,   6, 14.4, 2015.78, 2005.52, 2019.95, 341.4541825073, 0.080,  -7.9220505799, 0.099
2243-123,1120, 39.9, 2004.50, 1981.46, 2021.40, 341.5759665577, 0.011, -12.1142437565, 0.034
2243-563,   8,  2.3, 2018.52, 2017.64, 2019.91, 341.5699692446, 0.178, -56.1294458561, 0.300
2244-002,   4,  4.9, 2017.90, 2015.06, 2019.95, 341.8758166669, 0.060,  +0.0017951358, 0.160
2244-372, 100, 18.3, 2013.66, 2003.10, 2021.38, 341.7663222018, 0.038, -36.9628622447, 0.054
2245+029,   5, 24.4, 2013.44, 1995.54, 2019.95, 341.9945085960, 0.087,  +3.1784315595, 0.197
2245+471,   4, 15.1, 2014.23, 2004.35, 2019.41, 341.9659038426, 0.108, +47.3854912028, 0.106
2245-059,   5,  5.9, 2017.84, 2014.01, 2019.95, 342.0003356989, 0.109,  -5.6883938478, 0.253
2245-091,   9, 14.4, 2016.73, 2005.52, 2019.95, 341.9674716935, 0.078,  -8.8394662422, 0.107
2245-128,   7,  7.4, 2017.39, 2011.78, 2019.22, 341.9693376326, 0.051, -12.6221449080, 0.036
2245-328, 104, 33.2, 2011.18, 1988.12, 2021.32, 342.1611905889, 0.042, -32.5978300463, 0.057
2246+208,   5, 22.4, 2003.69, 1996.01, 2018.42, 342.2523612958, 0.053, +21.1174543003, 0.145
2246+370,   4, 22.9, 2012.90, 1996.44, 2019.32, 342.1579603303, 0.057, +37.3034619282, 0.116
