iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
1341+576,   4,  1.9, 2018.93, 2018.26, 2020.14, 205.8696669360, 0.105, +57.3630732395, 0.134
1341+691,   5, 23.3, 2010.70, 1995.30, 2018.57, 205.7523068181, 0.187, +68.9214324042, 0.059
1341-171,   5, 13.3, 2013.92, 2005.55, 2018.84, 206.0600102306, 0.053, -17.3945543083, 0.059
1342+662, 276, 31.1, 2013.65, 1990.36, 2021.48, 205.9414982642, 0.024, +66.0404847527, 0.008
1342+663, 106, 33.1, 2007.80, 1988.24, 2021.29, 206.0361651105, 0.081, +66.1032343745, 0.016
1343+073,   5, 13.7, 2015.10, 2005.52, 2019.20, 206.4554782085, 0.071,  +7.1086444875, 0.156
1343+386,   5, 12.2, 2015.08, 2007.03, 2019.20, 206.4039256876, 0.610, +38.3868073605, 2.014
1343+451,   5, 13.9, 2015.15, 2005.52, 2019.41, 206.3882186661, 0.048, +44.8832145699, 0.063
1343+537,   3,  1.9, 2019.16, 2018.27, 2020.14, 206.4389800948, 0.178, +53.5478580331, 0.051
1343-300,   4, 17.3, 2013.49, 2002.09, 2019.41, 206.4646666168, 0.179, -30.2512757432, 0.678
1343-601,   7, 14.9, 2009.99, 2003.68, 2018.62, 206.7043459929, 4.624, -60.4081545117, 0.740
1344+188,   5, 22.7, 2008.58, 1996.01, 2018.67, 206.8478757881, 0.067, +18.5937704721, 0.099
1344+793,   3,  1.7, 2019.19, 2018.44, 2020.14, 206.2321228345, 2.892, +79.1196567790, 0.324
1344-135,   2,  0.5, 2019.38, 2019.13, 2019.63, 206.8729382009, 0.335, -13.7785018541, 0.364
1344-180,   5,  3.5, 2018.90, 2016.57, 2020.06, 206.7690427426, 0.450, -18.3332546929, 0.175
1344-375,   4, 15.0, 2014.04, 2004.40, 2019.44, 206.9184541457, 0.131, -37.8435056014, 0.183
1345+061,   5, 14.8, 2014.52, 2004.35, 2019.20, 206.8810197624, 0.076,  +5.8760566403, 0.137
1345+125,  16, 30.3, 2005.38, 1989.36, 2019.63, 206.8890068026, 0.132, +12.2900663941, 0.420
1345+289,   5,  6.2, 2017.66, 2013.28, 2019.51, 207.0181212727, 0.046, +28.6737128462, 0.198
1345+735,   4,  1.9, 2018.95, 2018.26, 2020.14, 206.5353128588, 0.195, +73.3481379064, 0.075
1345-164,   6,  3.5, 2018.38, 2016.61, 2020.06, 207.1662872369, 0.168, -16.6670881538, 0.317
1346-109,   8,  4.7, 2018.44, 2015.06, 2019.79, 207.2633043634, 0.058, -11.1668942358, 0.168
1346-113,   8,  5.7, 2018.25, 2014.01, 2019.72, 207.3810135786, 0.058, -11.5482862082, 0.079
1346-168,   6,  5.0, 2018.38, 2015.06, 2020.06, 207.2467930957, 0.135, -17.0683495547, 0.169
1346-306,   4, 10.1, 2015.99, 2009.37, 2019.44, 207.3349937287, 0.275, -30.9400544208, 0.299
1347+099,   5, 23.8, 2013.16, 1995.54, 2019.30, 207.5922333396, 0.091,  +9.6696263780, 0.095
1347+539,  30, 28.2, 2001.15, 1990.11, 2018.27, 207.3944025732, 0.061, +53.6880666762, 0.037
1347-163,   6, 14.6, 2015.80, 2005.52, 2020.14, 207.6505998388, 0.064, -16.5804206446, 0.097
1347-218,   5, 20.8, 2009.20, 1997.50, 2018.33, 207.5587090454, 0.181, -22.0780771894, 0.283
1348+087,   5, 14.5, 2013.91, 2004.33, 2018.84, 207.8204961318, 0.094,  +8.5110842073, 0.135
1348+237,   5, 15.2, 2014.98, 2004.33, 2019.51, 207.6902432250, 0.051, +23.5292107812, 0.229
1348+308,  81, 23.3, 2014.19, 1996.37, 2019.70, 207.7197342652, 0.028, +30.5815529676, 0.023
1348-289,   5, 15.2, 2014.94, 2004.33, 2019.53, 207.9451618282, 0.062, -29.2049031765, 0.163
1349+617,   4,  4.3, 2017.69, 2015.21, 2019.53, 207.6591115433, 0.338, +61.5468103502, 0.205
1349-145,   9, 22.2, 2015.84, 1997.50, 2019.72, 207.9693734751, 0.050, -14.8207106598, 0.173
1349-275,   5, 14.0, 2015.19, 2005.55, 2019.53, 208.1168588314, 0.101, -27.7519811845, 0.170
1349-439,  88, 30.6, 2009.74, 1990.60, 2021.23, 208.2355622734, 0.063, -44.2112187994, 0.072
1350-142,   2,  0.6, 2019.44, 2019.16, 2019.72, 208.2865537112, 0.231, -14.4542502485, 0.290
1351+021,   5, 13.8, 2015.16, 2005.52, 2019.30, 208.4649350836, 0.081,  +1.8649692610, 0.248
1351-018,1463, 29.6, 2007.90, 1991.89, 2021.44, 208.5287305325, 0.007,  -2.1008862377, 0.017
1352+636,   3,  1.0, 2019.06, 2018.58, 2019.63, 208.4951965648, 0.470, +63.4090161354, 0.085
1352+757,   5, 24.8, 2013.15, 1995.30, 2020.14, 208.3465336449, 0.125, +75.5493710314, 0.079
1352-104, 124, 23.6, 2010.70, 1997.02, 2020.60, 208.6938278700, 0.034, -10.6840711714, 0.036
1352-632,   4, 15.5, 2013.38, 2003.83, 2019.35, 208.9442208043,22.740, -63.4451540831,11.705
1353-095,   4,  0.9, 2019.43, 2018.99, 2019.85, 208.9495623630, 0.241,  -9.7986664068, 0.438
1353-171,  10, 14.6, 2017.08, 2005.55, 2020.14, 209.0289709022, 0.063, -17.4088382448, 0.044
1353-341,   5, 17.4, 2014.41, 2002.09, 2019.44, 209.0224439783, 0.405, -34.3530163294, 0.565
1354+195, 151, 40.0, 1998.09, 1980.57, 2020.56, 209.2684860944, 0.037, +19.3187145320, 0.052
1354+247,   5,  6.2, 2016.84, 2013.28, 2019.51, 209.1682499019, 1.459, +24.5167253439, 2.739
1354+487,   4,  4.8, 2017.55, 2014.60, 2019.41, 209.0138561490, 0.295, +48.5271002580, 0.187
1354-107,   9, 14.3, 2016.77, 2005.52, 2019.85, 209.1951325879, 0.079, -11.0247852943, 0.088
1354-152, 291, 34.0, 2010.28, 1987.22, 2021.23, 209.2968540997, 0.013, -15.4579963702, 0.020
1354-174,  33, 21.0, 2005.16, 1997.02, 2018.05, 209.2753091707, 0.118, -17.7338625270, 0.133
1355+115,   5, 13.6, 2014.95, 2005.52, 2019.08, 209.5934154662, 0.063, +11.3258108744, 0.145
1355+441,   5, 17.0, 2014.53, 2002.37, 2019.41, 209.4191334228, 0.691, +43.8999359591, 0.158
1355-381,   2,  1.1, 2019.81, 2019.26, 2020.36, 209.5036300395, 0.225, -38.3548160004, 0.354
1355-416,   7, 28.8, 2010.84, 1990.60, 2019.41, 209.7507708721, 0.922, -41.8812881067, 1.346
1356+022,   6, 23.3, 2012.69, 1995.54, 2018.88, 209.8631222672, 0.053,  +1.9984897380, 0.056
1356+478,   5, 13.9, 2015.13, 2005.52, 2019.41, 209.6694436027, 0.148, +47.6328642972, 0.140
1357+404,   5, 23.0, 2013.32, 1996.44, 2019.41, 209.9087261094, 0.103, +40.1939584822, 0.077
1357+559,   4,  5.2, 2017.65, 2014.97, 2020.14, 209.7739309036, 0.103, +55.7414955027, 0.028
1357+769,2164, 33.7, 2003.48, 1987.59, 2021.29, 209.4807147829, 0.008, +76.7225141480, 0.002
1357-101,   4,  1.8, 2019.02, 2018.05, 2019.85, 210.0852475841, 1.037, -10.3947245065, 0.856
1357-187,   5, 14.7, 2015.20, 2005.42, 2020.14, 210.0161083131, 0.048, -18.9697460013, 0.144
1358+046,   4,  4.7, 2017.58, 2014.61, 2019.30, 210.2018504582, 0.080,  +4.4252445564, 0.246
1358+624,   5, 17.3, 2014.65, 2002.37, 2019.63, 210.1193678501, 1.996, +62.1773855745, 0.564
1358-090,   4,  4.9, 2017.76, 2014.97, 2019.85, 210.2722160231, 0.061,  -9.2754366442, 0.241
1358-298,   5, 15.1, 2014.86, 2004.33, 2019.44, 210.3955809985, 0.110, -30.0769088927, 0.297
1359-113,   3,  1.2, 2019.81, 2019.20, 2020.36, 210.4243557540, 0.336, -11.6069201933, 0.131
1359-281,   5, 21.9, 2013.61, 1997.66, 2019.53, 210.5100069860, 0.165, -28.3736512463, 0.074
1400+064,   5,  4.3, 2017.93, 2014.97, 2019.30, 210.8053918087, 0.150,  +6.1689879338, 0.225
1400+162,   4,  4.5, 2017.45, 2014.60, 2019.08, 210.6854731372, 0.049, +15.9990738014, 0.193
1400+588,   5, 13.2, 2015.53, 2006.96, 2020.14, 210.4404164310, 0.320, +58.5950742035, 0.131
1400+839,   5,  2.4, 2018.53, 2017.46, 2019.88, 209.5056156559, 3.204, +83.6727671632, 0.337
1400-181,   5,  3.5, 2017.99, 2016.61, 2020.14, 210.6906480633, 0.137, -18.4323406236, 0.112
1400-184,   7, 13.2, 2016.30, 2007.03, 2020.20, 210.7021022459, 0.052, -18.6798582124, 0.209
1401+000,   4,  4.8, 2017.46, 2014.97, 2019.72, 211.0505166006, 0.069,  -0.2236364471, 0.135
1402+044,  58, 26.2, 2001.22, 1992.73, 2018.93, 211.2546659235, 0.038,  +4.2599496576, 0.061
1402+077,   5, 13.8, 2015.25, 2005.52, 2019.32, 211.1374680848, 0.110,  +7.4797124699, 0.224
1402+660,   5, 17.3, 2014.65, 2002.37, 2019.63, 211.0219962236, 0.579, +65.8604402932, 0.137
1402-012,  38, 26.0, 2004.95, 1992.12, 2018.11, 211.1912310375, 0.153,  -1.5060964523, 0.100
1402-144,   5,  4.8, 2018.11, 2015.06, 2019.88, 211.3869473128, 0.058, -14.6717490997, 0.108
1403+411,   5, 15.1, 2014.91, 2004.33, 2019.44, 211.2824810451, 0.081, +40.9493975490, 0.115
1403-068,   6,  2.5, 2019.78, 2018.22, 2020.73, 211.5450570175, 0.099,  -7.1173084651, 0.028
1403-085,   5,  4.9, 2017.84, 2014.97, 2019.88, 211.5029246316, 0.140,  -8.8019115633, 0.199
1403-107,   3,  0.9, 2019.36, 2018.99, 2019.88, 211.5023797431, 0.028, -10.9805392503, 0.375
1404+347,   5, 22.9, 2013.28, 1996.37, 2019.30, 211.7243636139, 0.046, +34.5603628514, 0.060
1404-267,   6, 22.1, 2010.94, 1997.50, 2019.63, 211.8740095355, 0.159, -27.0178588625, 0.313
1404-342,   7, 11.4, 2017.04, 2008.06, 2019.51, 211.9788209211, 0.124, -34.5245179508, 0.588
1405-287,   5, 22.0, 2013.50, 1997.66, 2019.63, 212.2067239420, 0.154, -29.0065579125, 0.344
1405-298,   3,  1.3, 2020.22, 2019.52, 2020.77, 212.1241256499, 0.144, -30.0732516351, 0.953
1406+564,   6, 23.7, 2012.32, 1994.61, 2018.36, 212.0539426281, 0.112, +56.2256901783, 0.068
1406+767,   4,  5.8, 2017.63, 2014.42, 2020.20, 211.7582627687, 0.229, +76.4704240221, 0.100
1406+787,   6, 24.9, 2009.20, 1995.30, 2020.20, 211.6523625565, 0.431, +78.4695568735, 0.243
1406-076, 412, 33.4, 2015.65, 1988.04, 2021.48, 212.2353383541, 0.010,  -7.8740740420, 0.010
1406-230,   6, 22.1, 2010.85, 1997.50, 2019.63, 212.2999006973, 0.216, -23.2637810061, 0.308
1406-267, 191, 23.4, 2015.00, 1997.50, 2020.95, 212.4590407706, 0.041, -26.9602723719, 0.054
1407+022,   5, 15.0, 2015.02, 2004.35, 2019.32, 212.5193998471, 0.064,  +2.0519201993, 0.116
1407+653,   4,  2.2, 2018.72, 2017.54, 2019.72, 212.2033800816, 0.545, +65.0911216764, 0.112
1407+691,   5, 24.3, 2013.21, 1995.30, 2019.63, 212.0794832853, 0.593, +68.9141190540, 0.139
1407-188,   4,  3.6, 2017.98, 2016.61, 2020.20, 212.5820632946, 0.164, -19.0528340489, 0.122
1408+008,   5,  4.4, 2017.96, 2014.97, 2019.32, 212.7826400618, 0.085,  +0.6020078791, 0.188
1408+077,   5, 23.8, 2013.27, 1995.54, 2019.32, 212.6461473087, 0.095,  +7.5226357823, 0.111
1409+218,  11, 26.7, 2005.70, 1992.66, 2019.37, 212.9785925532, 0.069, +21.5731769415, 0.223
1409+373,   5, 13.7, 2015.12, 2005.55, 2019.30, 212.8104839339, 0.108, +37.0932288137, 0.022
1409+428,   2,  0.7, 2019.08, 2018.72, 2019.44, 212.9988793192, 0.792, +42.6639755074, 0.133
1409+595,   3,  1.9, 2019.17, 2018.33, 2020.20, 212.8415992828, 0.080, +59.2845278124, 0.214
1409+625,   3,  1.1, 2019.11, 2018.61, 2019.72, 212.6475745860, 0.341, +62.2798315593, 0.137
1409-162,   5,  1.4, 2019.18, 2018.56, 2019.95, 213.0865343921, 0.080, -16.5246885556, 0.085
1410+138,   5, 22.7, 2008.59, 1996.01, 2018.67, 213.1515527192, 0.049, +13.5772646346, 0.096
1410-279,   2,  0.8, 2019.94, 2019.52, 2020.36, 213.3120073187, 0.327, -28.2270527111, 1.406
1411+746,   4,  2.7, 2018.81, 2017.54, 2020.20, 212.8944078862, 0.675, +74.4082571540, 0.306
1412+087,   4,  8.8, 2016.40, 2010.59, 2019.38, 213.7913267965, 0.050,  +8.5348246369, 0.321
1412+461,   6, 22.8, 2012.40, 1996.61, 2019.44, 213.5618851153, 0.771, +45.9135362725, 0.744
1412-097,   6, 14.4, 2015.30, 2005.52, 2019.95, 213.8368080686, 0.064,  -9.9328696481, 0.139
1412-279,   4,  7.7, 2016.87, 2011.97, 2019.63, 213.7686925094, 0.089, -28.1651199652, 0.482
1412-368,  47, 18.3, 2011.88, 2002.09, 2020.36, 213.8584014150, 0.072, -37.0908251338, 0.129
1413+135, 150, 32.6, 2011.80, 1988.82, 2021.37, 213.9950729544, 0.016, +13.3399202354, 0.022
1413+349,   7, 22.4, 2009.93, 1996.37, 2018.76, 214.0174425408, 0.201, +34.7434518385, 0.204
1413+373,   5, 22.9, 2013.30, 1996.44, 2019.30, 213.8686117417, 0.120, +37.1058782755, 0.123
1413+487,   5,  2.7, 2018.07, 2016.71, 2019.44, 213.9033334680, 0.195, +48.5084585087, 0.435
1413-168,   8, 14.4, 2016.63, 2005.52, 2019.95, 214.1432072121, 0.074, -17.0960368753, 0.066
1413-213,   5,  1.7, 2018.90, 2018.06, 2019.72, 214.1763107024, 0.121, -21.5319536004, 0.150
1414+129,   5,  3.4, 2017.76, 2015.69, 2019.13, 214.1194015748, 0.200, +12.7037714710, 0.304
1414+652,   5,  2.3, 2018.52, 2017.46, 2019.72, 213.8896837914, 1.873, +65.0233067696, 0.235
1415+172,   5,  4.5, 2017.54, 2014.60, 2019.13, 214.5155775982, 0.141, +17.0568424229, 0.502
1415+385,   5,  4.8, 2017.79, 2014.48, 2019.30, 214.4185240823, 0.117, +38.3058728521, 0.096
1415+463,   5, 22.9, 2013.40, 1996.61, 2019.51, 214.2840062799, 0.378, +46.1181802803, 0.069
1415-349,   5, 15.2, 2014.90, 2004.35, 2019.51, 214.7454872637, 0.317, -35.1618077179, 0.089
1416+067,  19, 28.4, 2003.19, 1990.83, 2019.25, 214.7840839314, 0.054,  +6.4763342729, 0.076
1416+159,   5,  3.4, 2018.02, 2015.69, 2019.13, 214.7113385627, 0.129, +15.6850944786, 0.353
1416-084,   6,  1.5, 2019.83, 2018.87, 2020.39, 214.8439836553, 0.052,  -8.6422612226, 0.137
1416-156,   4,  1.0, 2019.58, 2019.02, 2020.05, 214.7497973475, 0.096, -15.9270343648, 0.282
1416-516,   6,  2.1, 2018.94, 2017.64, 2019.72, 214.8968551718, 0.142, -51.9162696375, 0.387
1417+172,   5,  7.6, 2016.26, 2011.49, 2019.13, 215.0870465007, 0.054, +17.0581042113, 0.122
1417+273,  35, 28.8, 2011.53, 1992.66, 2021.44, 214.9970711649, 0.045, +27.1070979834, 0.058
1417+375,   5, 15.0, 2014.88, 2004.35, 2019.32, 215.0014211709, 0.102, +37.3596277444, 0.127
1417+385, 764, 26.3, 2012.24, 1995.09, 2021.42, 214.9442240141, 0.007, +38.3634652743, 0.006
1417-064,   4,  1.1, 2019.21, 2018.72, 2019.79, 215.0748231786, 0.154,  -6.7022364713, 0.130
1417-192,   5, 20.6, 2009.00, 1997.50, 2018.11, 214.9572445733, 0.580, -19.4736857088, 0.414
1418+546,1282, 39.0, 2007.57, 1982.46, 2021.48, 214.9441558613, 0.017, +54.3874408401, 0.004
1418-065,   4,  4.8, 2017.66, 2015.21, 2020.05, 215.2823150012, 0.053,  -6.7323210553, 0.188
1418-110,   3,  0.7, 2019.81, 2019.32, 2020.06, 215.2506275139, 0.201, -11.3056676104, 0.351
1418-192,   5, 11.8, 2016.36, 2008.37, 2020.20, 215.4039921917, 0.108, -19.5219030881, 0.237
1418-198,   5,  3.1, 2018.00, 2016.57, 2019.72, 215.4308136601, 0.237, -20.0288567197, 0.290
1419+104,   5,  4.7, 2017.77, 2014.44, 2019.16, 215.4356588755, 0.122, +10.2325104418, 0.171
1419+286,   3,  1.5, 2018.85, 2018.05, 2019.53, 215.3085656981, 0.346, +28.4146623213, 0.397
1419+469,   5, 22.9, 2013.40, 1996.61, 2019.51, 215.3461371157, 0.155, +46.7633297644, 0.042
1419-229,   4,  6.2, 2017.30, 2013.56, 2019.72, 215.6546097467, 0.028, -23.1417044980, 0.070
1419-272,   1,  0.0, 2020.73, 2020.73, 2020.73, 215.7051129674, 0.000, -27.4657565544, 0.000
1420+044,   4,  3.1, 2017.84, 2016.30, 2019.38, 215.6770437478, 0.085,  +4.2441999962, 0.377
1420+326,  11, 26.2, 2005.37, 1992.66, 2018.87, 215.6265789715, 0.092, +32.3862333971, 0.136
1420-220,   5, 14.4, 2015.08, 2005.36, 2019.72, 215.9200425128, 0.048, -22.3048656355, 0.202
1420-679,  63, 17.3, 2014.85, 2003.64, 2020.94, 216.2314891451, 0.086, -68.1328040451, 0.046
1421+048,   4,  6.7, 2016.92, 2012.64, 2019.38, 216.0395872015, 0.065,  +4.5811341605, 0.627
1421+122,   6, 23.6, 2012.16, 1995.54, 2019.16, 215.8754171343, 1.816, +11.9975690203, 1.874
1421+482,   5, 22.9, 2013.44, 1996.61, 2019.51, 215.7756527178, 0.086, +48.0363459610, 0.093
1421+511,   5, 23.6, 2013.47, 1996.61, 2020.20, 215.8091098422, 0.132, +50.9270239774, 0.129
1421+754,   5,  2.8, 2018.58, 2017.41, 2020.20, 215.3125709568, 2.763, +75.2222931608, 0.465
1421-138,   7, 14.5, 2016.41, 2005.52, 2020.06, 216.0668131838, 0.060, -14.1174983535, 0.090
1422+268,   4,  2.3, 2019.23, 2018.05, 2020.36, 216.1688664967, 1.664, +26.6251278714, 0.770
1422+364,   5,  4.9, 2017.81, 2014.44, 2019.32, 216.2312983163, 0.221, +36.2600115282, 0.158
1422+473,   5, 22.9, 2013.30, 1996.61, 2019.51, 216.1544994262, 0.163, +47.0990823028, 0.156
1422-249,   5, 15.5, 2014.91, 2004.35, 2019.85, 216.3459890491, 0.139, -25.2186030855, 0.146
1423+146,  68, 25.1, 2013.96, 1996.01, 2021.11, 216.4542417309, 0.021, +14.4158060838, 0.050
1424+240,  63, 28.3, 2016.49, 1992.66, 2020.98, 216.7516324272, 0.032, +23.8000104257, 0.023
1424+366,  50, 23.4, 2011.12, 1996.44, 2019.79, 216.6545312699, 0.046, +36.4193259800, 0.032
1424-020,   2,  1.1, 2019.41, 2018.87, 2019.95, 216.7311838130, 0.083,  -2.2623003021, 0.044
1424-328,   5, 15.2, 2013.27, 2004.33, 2019.51, 216.9223380362, 0.147, -33.0920850257, 0.276
1424-418,2125, 33.5, 2011.21, 1988.01, 2021.48, 216.9845731928, 0.006, -42.1053993432, 0.006
1424-834,   3,  0.0, 2015.36, 2015.36, 2015.37, 218.3684692456, 2.172, -83.6857530469, 0.154
1425-156,   7,  3.5, 2018.49, 2016.57, 2020.06, 217.1187849203, 0.132, -15.8857887163, 0.267
1426+212,   3,  5.0, 2017.28, 2014.61, 2019.63, 217.1933862316, 0.097, +21.0602099091, 0.052
1426-206,   5,  3.2, 2017.95, 2016.61, 2019.85, 217.3935985623, 0.191, -20.9204442291, 0.336
1427+000,   4,  4.6, 2017.61, 2015.21, 2019.85, 217.6304243126, 0.202,  -0.1521157446, 0.335
1427+109,   5, 23.6, 2013.08, 1995.54, 2019.16, 217.5405783854, 0.101, +10.7241284737, 0.127
1427+543,  12, 25.0, 2006.92, 1994.61, 2019.57, 217.3411616325, 0.101, +54.1030896490, 0.043
1427+634,   5,  5.0, 2017.13, 2014.68, 2019.72, 217.2721124231, 0.203, +63.2679593905, 0.067
1428+370,  43, 16.3, 2014.39, 2004.35, 2020.67, 217.6690987029, 0.039, +36.8177468708, 0.032
1428+422,  17, 22.4, 2003.12, 1996.44, 2018.84, 217.5989234914, 0.061, +42.0768031097, 0.084
1428-149,   3,  0.7, 2018.89, 2018.56, 2019.22, 217.8672177639, 0.163, -15.1579994693, 0.175
1429+249,   3,  3.6, 2017.77, 2016.05, 2019.63, 217.8578529051, 0.153, +24.7057513805, 0.149
1429+400,   5, 22.9, 2013.21, 1996.44, 2019.32, 217.8355765272, 0.148, +39.8782024144, 0.145
1430-155,   6, 22.6, 2014.51, 1997.50, 2020.14, 218.3394138903, 0.109, -15.8124130574, 0.166
1430-178,  20, 26.0, 2011.31, 1994.12, 2020.14, 218.2403775694, 0.071, -18.0264580305, 0.119
1431-115,   6, 14.8, 2015.82, 2005.36, 2020.14, 218.5880660470, 0.095, -11.7720864411, 0.175
1432+200,  92, 28.8, 2011.48, 1992.66, 2021.48, 218.6658056767, 0.019, +19.8668710418, 0.032
1432+422,   5, 23.1, 2013.29, 1996.44, 2019.53, 218.5237270321, 0.071, +42.0544420928, 0.033
1432-102,   2,  0.8, 2019.76, 2019.38, 2020.14, 218.8099757581, 0.208, -10.5092221551, 0.225
1433+304,   7, 26.2, 2003.68, 1992.66, 2018.88, 218.8975090264, 0.114, +30.2068108724, 0.201
1433-040,   5, 15.4, 2014.97, 2004.40, 2019.85, 218.9162686145, 0.118,  -4.2486944032, 0.275
1434+235,   7, 22.1, 2006.26, 1996.01, 2018.11, 219.1707545722, 0.034, +23.3509054278, 0.113
1434-111,   2,  0.8, 2019.80, 2019.41, 2020.20, 219.4246050027, 0.202, -11.3196387972, 0.598
1434-185,   6,  3.6, 2018.27, 2016.57, 2020.20, 219.2365344370, 0.080, -18.7761478069, 0.138
1434-295,   5,  5.4, 2017.61, 2014.42, 2019.85, 219.2873720543, 0.437, -29.7885076940, 0.801
1435+514,   4,  5.2, 2017.69, 2014.97, 2020.20, 219.3325183418, 0.113, +51.2137135856, 0.113
1435+638,  32, 32.1, 2000.76, 1987.62, 2019.71, 219.1908422691, 0.091, +63.6105184088, 0.037
1435-218,  46, 33.3, 2010.52, 1988.04, 2021.32, 219.5394558244, 0.053, -22.0818745894, 0.069
1435-311,   3,  1.3, 2018.93, 2018.23, 2019.51, 219.5449405415, 0.068, -31.3745908455, 0.240
1436+214,   5, 14.1, 2015.17, 2005.52, 2019.63, 219.7870931883, 0.037, +21.2474501839, 0.161
1436+373,   5, 22.9, 2010.52, 1996.44, 2019.38, 219.7233790503, 0.069, +37.1765046311, 0.079
1436+445,   5, 22.9, 2013.33, 1996.61, 2019.53, 219.6187687852, 0.077, +44.3033534820, 0.196
1436+763,   6, 25.0, 2012.15, 1995.30, 2020.26, 218.9462445630, 2.183, +76.0905076768, 0.386
1437+061,   3,  8.8, 2015.86, 2010.59, 2019.38, 220.0749375819, 0.129,  +5.9428027874, 0.097
1437+331,   5, 19.0, 2014.04, 2000.39, 2019.38, 219.8485599080, 0.423, +32.8985623774, 0.192
1437+374,   5,  2.2, 2017.64, 2016.71, 2018.88, 219.8357410162, 0.116, +37.2007878230, 0.081
1437+624,   5, 17.5, 2014.70, 2002.37, 2019.85, 219.6865957743, 0.815, +62.1984550285, 0.326
1437-153,   7, 22.7, 2014.61, 1997.50, 2020.20, 219.9869668618, 0.056, -15.5307096339, 0.201
1438+016,   5, 14.0, 2014.91, 2005.42, 2019.41, 220.1401959422, 0.203,  +1.4514469346, 0.438
1438+021,   5, 13.9, 2014.95, 2005.52, 2019.41, 220.2478994752, 0.083,  +1.9622645013, 0.154
1438+385,   5, 22.9, 2013.26, 1996.44, 2019.38, 220.0930670745, 0.111, +38.3371156698, 0.141
1438+501,   5, 22.9, 2013.33, 1996.61, 2019.53, 219.9457343031, 0.039, +49.9681821653, 0.098
1438-151,   7, 14.7, 2015.89, 2005.52, 2020.26, 220.4392385315, 0.083, -15.3934070366, 0.139
1438-328,   5, 15.2, 2014.70, 2004.35, 2019.53, 220.3328897995, 0.107, -33.0567775753, 0.279
1438-347,   5, 15.2, 2014.70, 2004.33, 2019.53, 220.3498750453, 0.398, -34.9460946968, 0.386
1438-390,   3,  1.3, 2018.94, 2018.23, 2019.53, 220.3128711082, 0.369, -39.2300375424, 0.495
1439+066,   5,  4.9, 2017.51, 2014.48, 2019.41, 220.5509906388, 0.084,  +6.4239260704, 0.122
1439+137,   1,  0.0, 2021.23, 2021.23, 2021.23, 220.5168413532, 0.000, +13.4877920829, 0.000
1439+327,   5, 23.0, 2013.25, 1996.37, 2019.38, 220.5005791512, 0.115, +32.5723059281, 0.105
1440+635,   5, 24.6, 2013.28, 1995.30, 2019.85, 220.4944557218, 0.198, +63.3092886183, 0.121
1440-220,   5,  3.2, 2017.88, 2016.61, 2019.85, 220.8038744895, 0.244, -22.2546107032, 0.240
1441+252, 163, 18.7, 2015.72, 2002.37, 2021.11, 220.9870508557, 0.013, +25.0290251981, 0.014
1441+522,   5, 14.1, 2015.37, 2006.09, 2020.20, 220.7615029221, 0.073, +52.0270273457, 0.025
1441-058,   3,  9.0, 2016.33, 2010.88, 2019.85, 220.9210730036, 0.092,  -6.0196837530, 0.506
1442+031,   5,  5.2, 2017.46, 2014.25, 2019.41, 221.1323612703, 0.072,  +2.9648653981, 0.159
1442+117,   5,  1.6, 2018.14, 2017.54, 2019.16, 221.2113990148, 0.078, +11.5323305317, 0.256
1442+637,   6, 23.4, 2012.69, 1995.30, 2018.72, 220.9941699750, 0.120, +63.5406569328, 0.059
1442-087,   9,  3.0, 2018.18, 2016.78, 2019.79, 221.2429501698, 0.106,  -8.9951447645, 0.084
1442-155,   2,  0.8, 2019.84, 2019.41, 2020.26, 221.4184378009, 0.260, -15.7184083202, 1.059
1442-160,   3,  0.7, 2018.89, 2018.56, 2019.22, 221.2898961310, 0.142, -16.2363267811, 0.083
1442-245,   5,  9.3, 2016.18, 2010.59, 2019.88, 221.4342146479, 0.056, -24.7615534664, 0.346
1443-162,  86, 30.7, 2012.31, 1990.55, 2021.29, 221.4724012450, 0.029, -16.4837831011, 0.040
1444+175,   7, 22.8, 2005.19, 1996.01, 2018.84, 221.6472762568, 0.082, +17.3521058307, 0.074
1445-161,  40, 30.9, 2003.85, 1989.35, 2020.26, 222.0627256055, 0.066, -16.3401524342, 0.100
1446+042,   5, 23.9, 2012.98, 1995.54, 2019.41, 222.2098379449, 0.055,  +4.0388588784, 0.011
1446-005,   4, 14.5, 2014.67, 2005.36, 2019.85, 222.3191262255, 0.125,  -0.7553415014, 0.106
1446-111,   5,  5.8, 2017.95, 2014.42, 2020.26, 222.2131673590, 0.105, -11.3710372073, 0.295
1446-214,   7,  2.4, 2018.90, 2017.47, 2019.88, 222.4165589382, 0.190, -21.6568708947, 0.089
1447+536,   3,  1.9, 2019.19, 2018.35, 2020.26, 222.2465603825, 1.014, +53.4359136774, 0.534
1448+093,   5, 23.9, 2012.85, 1995.54, 2019.41, 222.6298705384, 0.129,  +9.1744318248, 0.101
1448+762,  98, 33.3, 2008.89, 1987.61, 2020.88, 222.1199128762, 0.110, +76.0198880965, 0.013
1448-232,   9, 14.3, 2016.76, 2005.55, 2019.88, 222.7604560588, 0.075, -23.4919761195, 0.753
1448-648,  29, 16.4, 2012.39, 2003.68, 2020.10, 223.1653299876, 0.215, -65.0342870462, 0.078
