iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec
0830+160,   5, 14.0, 2015.26, 2005.52, 2019.54, 128.2058211128, 0.245, +15.9023953761, 0.460
0830+425,   2, 22.1, 2007.50, 1996.43, 2018.57, 128.4745224371, 0.056, +42.4005140581, 0.041
0830+605,   3, 23.4, 2009.03, 1994.61, 2018.05, 128.5731103927, 3.505, +60.3297437742, 7.551
0830+687,   2,  6.5, 2014.82, 2011.59, 2018.05, 128.9483735367, 5.613, +68.5865287965,10.441
0831+442,   3,  0.4, 2018.73, 2018.57, 2018.97, 128.7425002978, 0.169, +44.0605940269, 2.174
0831+557,  24, 27.2, 2001.10, 1990.11, 2017.32, 128.7287665597, 0.508, +55.5725195165, 0.161
0831-445,   5, 28.6, 2007.15, 1990.41, 2018.97, 128.3429803005, 1.821, -44.6940880019, 2.539
0832-225,   1,  0.0, 2013.56, 2013.56, 2013.56, 128.6841579914, 0.000, -22.6868925390, 0.000
0833+010,   4,  7.0, 2015.43, 2011.49, 2018.50, 129.0657969051, 0.253,  +0.8833343387, 0.300
0833+218,   2,  8.0, 2010.97, 2006.96, 2014.97, 129.0675703800, 0.140, +21.6509943614, 3.379
0833+240,   1,  0.0, 2018.64, 2018.64, 2018.64, 129.1929566759, 0.000, +23.9254556576, 0.000
0833+276,   2, 18.6, 2005.67, 1996.37, 2014.97, 129.0953694311, 0.194, +27.4812592881, 0.101
0833+416,   2, 22.1, 2007.50, 1996.43, 2018.57, 129.1537194586, 0.101, +41.4318643642, 0.247
0833+585,  31, 29.7, 2002.68, 1987.50, 2017.22, 129.3433735858, 0.428, +58.4171791379, 0.229
0833-450,   2, 27.6, 2004.54, 1990.74, 2018.35, 128.8355222764,60.019, -45.1762090018,134.889
0834+250,  36, 24.7, 2015.14, 1996.37, 2021.04, 129.4176903075, 0.206, +24.9064226055, 0.131
0834-201, 628, 34.0, 2016.11, 1987.12, 2021.14, 129.1633968811, 0.093, -20.2831956325, 0.134
0834-223,   3, 17.1, 2003.25, 1997.50, 2014.60, 129.2115364141, 0.339, -22.5528021113, 0.610
0835-339,   3, 11.6, 2014.09, 2006.66, 2018.27, 129.2513192927, 0.732, -34.1541272898, 0.937
0836+182,   7, 22.6, 2002.56, 1996.00, 2018.61, 129.8780055308, 0.281, +18.0464287456, 1.087
0836+290,   2,  4.8, 2001.75, 1999.32, 2004.17, 129.8159483170, 0.671, +28.8441119022, 0.745
0836+426,   2, 22.1, 2007.51, 1996.43, 2018.58, 129.9856723100, 0.009, +42.4655041589, 0.355
0836+710,  32, 32.6, 2003.65, 1987.50, 2020.11, 130.3515218587, 0.865, +70.8950480335, 0.193
0836-384,   3,  5.5, 2016.12, 2012.76, 2018.27, 129.5458963658, 1.007, -38.6137942748, 1.356
0837+012,   3, 23.0, 2009.48, 1995.54, 2018.50, 129.9567124731, 0.151,  +1.0740936028, 0.413
0837+035,   3, 23.0, 2009.48, 1995.54, 2018.50, 129.9549826882, 0.414,  +3.3316276907, 0.284
0837+448,   2,  5.7, 2015.76, 2012.93, 2018.58, 130.2137038394, 0.631, +44.6664693466, 1.626
0838+133,   5, 17.3, 2012.65, 2002.37, 2019.62, 130.1982850684, 0.114, +13.2065455714, 0.284
0838+235,   3,  0.6, 2018.31, 2018.01, 2018.64, 130.4752354738, 0.795, +23.3318734651, 0.887
0838+456,   2,  2.5, 2017.34, 2016.11, 2018.58, 130.5639657515, 0.166, +45.4289392218, 0.099
0838-090,   4,  2.5, 2017.90, 2016.51, 2018.99, 130.1986015772, 0.802,  -9.1804417074, 0.558
0839+187,  37, 28.7, 2000.25, 1989.95, 2018.67, 130.5212257568, 0.089, +18.5947195592, 0.261
0839+458,   2, 22.0, 2007.61, 1996.61, 2018.61, 130.7795610793, 0.869, +45.6285838391, 0.343
0839+687,   4, 22.8, 2009.34, 1995.30, 2018.05, 130.9545920344, 6.228, +68.5547681679, 6.300
0839-314,   2, 13.9, 2011.34, 2004.40, 2018.27, 130.3858431097, 1.177, -31.6099145327, 1.574
0840+424,   3, 22.2, 2009.82, 1996.43, 2018.61, 130.8818227297, 0.091, +42.2582012293, 0.279
0841+386,   3, 22.4, 2009.90, 1996.43, 2018.84, 131.1212408267, 0.196, +38.5154750906, 0.489
0841-607,   3,  0.0, 2015.36, 2015.35, 2015.37, 130.6106703789, 0.878, -60.8973338146, 1.019
0842+048,   3, 23.0, 2009.55, 1995.54, 2018.51, 131.3214320563, 0.167,  +4.6631540874, 1.440
0842-375,   6, 16.8, 2013.05, 2002.09, 2018.89, 131.2180046106, 0.372, -37.7026043778, 1.391
0842-754,   3, 26.8, 2005.34, 1990.60, 2017.43, 130.3626490176, 2.437, -75.6744092306, 0.229
0843+575,   3, 23.7, 2010.09, 1994.61, 2018.35, 131.8669191770, 0.320, +57.3939834779, 0.401
0843-259,   4, 20.8, 2007.01, 1997.50, 2018.27, 131.5030577182, 0.136, -26.1817110363, 0.378
0843-336,   2,  9.0, 2013.85, 2009.37, 2018.33, 131.2839349433, 0.823, -33.7947393172, 1.230
0843-371,   4, 16.0, 2011.57, 2002.37, 2018.33, 131.4270682208, 1.430, -37.3152811620, 2.685
0843-547,   8,  2.7, 2017.93, 2015.96, 2018.62, 131.2603444317, 2.443, -54.9690392357, 1.842
0844+068,   2,  1.6, 2017.71, 2016.92, 2018.51, 131.7083668048, 0.681,  +6.6969382341, 1.300
0844+387,   3, 13.4, 2012.94, 2005.50, 2018.88, 131.8132047199, 0.635, +38.5194405502, 0.293
0844+463,   3, 22.0, 2009.88, 1996.61, 2018.61, 131.8929105152, 0.128, +46.1577792749, 0.252
0844-177,   5, 13.3, 2012.26, 2005.42, 2018.72, 131.7965417253, 0.277, -17.9139270591, 0.656
0844-259,   3, 12.9, 2012.74, 2005.36, 2018.27, 131.7359027272, 0.878, -26.1307382953, 0.948
0844-342,   2, 16.2, 2010.21, 2002.09, 2018.33, 131.5453904661, 0.033, -34.4093288093, 0.253
0844-652,   5,  2.6, 2017.83, 2016.57, 2019.19, 131.2972288040, 2.234, -65.4564340054, 1.881
0845-051,   5, 13.7, 2013.55, 2004.35, 2018.05, 131.9946867900, 0.888,  -5.3427486950, 5.460
0845-068,   4, 13.6, 2013.86, 2005.36, 2018.92, 131.9864050004, 0.040,  -7.0546951468, 0.535
0846+513,   2, 12.8, 2011.93, 2005.52, 2018.35, 132.4915707975, 1.233, +51.1413961011, 0.688
0847+379,   4, 22.4, 2008.05, 1996.43, 2018.88, 132.6030408214, 0.065, +37.7859660935, 0.335
0847+807,   3, 11.4, 2013.31, 2006.96, 2018.38, 133.7024959170, 7.202, +80.5728838854, 1.286
0847-049,   3,  3.4, 2016.63, 2014.60, 2018.05, 132.5565522503, 1.053,  -5.1291664625, 5.450
0847-120, 215, 16.7, 2014.67, 2004.35, 2021.08, 132.5401484426, 0.065, -12.2264933744, 0.092
0847-354,   4, 16.3, 2010.03, 2002.09, 2018.35, 132.4400975049, 0.378, -35.6836880044, 0.661
0848+089,   3, 23.0, 2008.44, 1995.54, 2018.51, 132.8684383975, 0.347,  +8.7542527041, 0.991
0848+686,   2,  0.9, 2018.52, 2018.05, 2018.99, 133.3287411744,10.537, +68.4719531554, 6.654
0848-304,   2,  4.4, 2016.15, 2013.95, 2018.35, 132.6403391031, 0.399, -30.6595372722, 2.755
0848-588,   3,  0.7, 2018.04, 2017.64, 2018.30, 132.3119900387, 1.770, -59.0835482986, 0.273
0849+287,   3, 13.9, 2012.52, 2004.33, 2018.27, 133.0215396890, 0.487, +28.5665920337, 0.368
0849+675,   3,  3.6, 2016.52, 2014.44, 2018.07, 133.3930136189, 0.609, +67.3710172364, 0.116
0850+284,   3,  1.6, 2017.49, 2016.71, 2018.27, 133.3242850601, 0.516, +28.2305548473, 0.413
0850+443,   3,  1.4, 2018.37, 2017.54, 2018.97, 133.5412025803, 0.362, +44.1417434041, 2.556
0850+581,  23, 26.1, 2003.42, 1992.27, 2018.35, 133.6749850675, 0.160, +57.9583164800, 0.210
0850+625,   4, 22.8, 2011.22, 1995.30, 2018.07, 133.7107344795, 0.240, +62.3139425817, 0.221
0850-016,   3,  3.4, 2016.63, 2014.60, 2018.05, 133.2555495601, 1.154,  -1.8467071014, 5.055
0850-152,   4, 13.2, 2013.98, 2005.55, 2018.73, 133.1285297709, 0.797, -15.4690210834, 1.382
0850-522,   3,  0.6, 2018.06, 2017.70, 2018.30, 132.9827041306, 1.881, -52.4702161644, 2.024
0851+071,   4, 23.0, 2007.77, 1995.54, 2018.51, 133.4507913923, 0.123,  +6.9131205639, 0.938
0851+075,   3, 13.1, 2012.89, 2005.52, 2018.57, 133.6459851076, 0.041,  +7.3400349681, 1.626
0851+146,   1,  0.0, 2020.05, 2020.05, 2020.05, 133.4738600446, 0.000, +14.4889457908, 0.000
0851+202,4704, 41.3, 1999.99, 1979.90, 2021.15, 133.7036455425, 0.016, +20.1085113536, 0.021
0851+580,   2,  0.6, 2018.66, 2018.35, 2018.97, 133.8389865046, 3.428, +57.8622467349, 7.071
0851+719,   2, 11.6, 2011.33, 2005.52, 2017.14, 134.2286189660, 0.615, +71.7733064453, 0.341
0851-382,   1,  0.0, 2018.35, 2018.35, 2018.35, 133.2507672920, 0.000, -38.4045852014, 0.000
0851-577,   4,  0.7, 2018.12, 2017.64, 2018.35, 133.1613577126, 0.920, -57.9249471638, 0.446
0852-254,   3, 12.8, 2012.76, 2005.42, 2018.27, 133.6340821943, 0.595, -25.6724541917, 0.854
0853+211,   1,  0.0, 2021.07, 2021.07, 2021.07, 134.1655842402, 0.000, +20.9620561741, 0.000
0854+178,   2,  0.3, 2018.82, 2018.67, 2018.97, 134.2362090746, 1.282, +17.6632716906, 3.866
0854+213,   5, 22.3, 2002.53, 1996.00, 2018.27, 134.2385197601, 0.148, +21.1954607095, 0.275
0854-108, 219, 15.6, 2014.41, 2005.50, 2021.15, 134.1741839418, 0.072, -11.0873417364, 0.126
0855+133,   2,  4.1, 2016.66, 2014.60, 2018.72, 134.4623611051, 0.778, +13.1168896382, 0.109
0855+142,   3, 13.3, 2012.91, 2005.42, 2018.72, 134.6733342622, 0.366, +14.0945481438, 0.489
0855+143,   2,  9.0, 2014.24, 2009.77, 2018.72, 134.6726959063, 0.236, +14.1624340141, 0.079
0855-196,   5, 21.2, 2009.11, 1997.50, 2018.73, 134.5223467027, 0.177, -19.8435930716, 0.193
0855-716,   5, 11.4, 2016.35, 2008.70, 2020.10, 133.7990406331, 1.336, -71.8184598245, 1.092
0857+413,   3, 13.1, 2012.88, 2005.55, 2018.67, 135.0893075461, 1.589, +41.1397194789, 1.091
0857+863,   2,  0.6, 2018.71, 2018.42, 2018.99, 137.9077877078, 4.047, +86.1259871390, 0.007
0857-329,   3, 16.3, 2010.08, 2002.09, 2018.38, 134.8367204730, 0.401, -33.1568669704, 1.262
0858+050,   3, 13.0, 2012.90, 2005.52, 2018.57, 135.2994347158, 0.560,  +4.8163429279, 1.232
0858+542,   2, 12.8, 2011.97, 2005.55, 2018.38, 135.5803655111, 6.209, +54.0492378432, 1.058
0858-125,   4, 13.2, 2014.07, 2005.52, 2018.73, 135.1656898059, 0.379, -12.7090612782, 0.302
0858-279,   8, 20.6, 2015.23, 1997.65, 2018.27, 135.1668278336, 0.648, -28.1389844871, 2.010
0858-313,   3, 16.3, 2010.58, 2002.09, 2018.38, 135.1845598352, 0.078, -31.5246048638, 0.652
0859+210,   1,  0.0, 2021.07, 2021.07, 2021.07, 135.6121312513, 0.000, +20.8462213327, 0.000
0859+433,   3, 22.2, 2009.84, 1996.43, 2018.67, 135.6288332508, 0.415, +43.1706017346, 0.368
0859+470, 105, 27.2, 1997.37, 1987.57, 2014.76, 135.7666254082, 0.145, +46.8511492774, 0.253
0859+681,   7, 23.8, 2013.34, 1995.30, 2019.08, 135.9714794057, 0.651, +67.9563015568, 0.315
0859-068,   3,  3.1, 2016.75, 2014.97, 2018.05, 135.4343315040, 1.098,  -7.0377952467, 6.699
0859-140,  41, 31.5, 2005.36, 1987.22, 2018.73, 135.5701288681, 0.604, -14.2585768004, 2.140
0900+428,   3, 22.2, 2009.71, 1996.43, 2018.67, 136.0651188034, 0.150, +42.6346572032, 0.539
0900+520,   2, 23.8, 2006.50, 1994.61, 2018.38, 135.9940625175, 1.837, +51.8501842071, 0.212
0900+836,   2,  0.6, 2018.71, 2018.42, 2018.99, 137.4967531446, 4.224, +83.4656435939, 0.087
0900-171,   4, 13.3, 2014.09, 2005.52, 2018.84, 135.7500823731, 0.267, -17.3514536467, 1.392
0901+237,   2,  1.6, 2017.52, 2016.71, 2018.33, 136.1847394774, 0.152, +23.5650280670, 0.211
0901+697,   3,  2.1, 2017.01, 2015.92, 2018.07, 136.6281197164, 1.177, +69.5085640692, 1.012
0901-310,   3, 16.0, 2008.72, 2002.37, 2018.38, 135.9080616715, 1.204, -31.2942000852, 1.950
0902+210,   5,  1.8, 2017.79, 2016.74, 2018.52, 136.3097388619, 4.733, +20.8703639827, 7.031
0902+290,   4, 22.0, 2008.02, 1996.37, 2018.33, 136.4240412514, 0.115, +28.8245284307, 0.250
0902+343,   1,  0.0, 2018.88, 2018.88, 2018.88, 136.3755243237, 0.000, +34.1322294768, 0.000
0902+468,   3, 22.1, 2009.78, 1996.61, 2018.72, 136.5647492028, 0.597, +46.6052844270, 0.210
0902+490,   3, 22.1, 2009.76, 1996.61, 2018.67, 136.3644327698, 0.483, +48.8472128564, 0.479
0902-256,   4, 20.8, 2007.11, 1997.50, 2018.33, 136.2174417967, 0.184, -25.8810433847, 0.457
0902-309,   3, 16.0, 2011.17, 2002.37, 2018.38, 136.0854827719, 0.164, -31.1904623909, 0.382
0902-350,   5,  8.4, 2016.88, 2010.48, 2018.89, 136.1765779943, 0.326, -35.2400966943, 1.309
0903+031,   3,  1.9, 2018.84, 2018.01, 2019.94, 136.4683532807, 0.438,  +2.9920879363, 1.277
0903+154,   1,  0.0, 2020.69, 2020.69, 2020.69, 136.5812299862, 0.000, +15.2206368000, 0.000
0903+500,   3,  2.9, 2017.94, 2016.11, 2018.99, 136.7146079681, 1.633, +49.8766526088, 0.669
0903+669,   1,  0.0, 2018.99, 2018.99, 2018.99, 136.8480011253, 0.000, +66.7463717471, 0.000
0903+684,   3, 21.7, 2008.93, 1995.30, 2017.05, 136.9706106435, 0.417, +68.2624781603, 0.157
0903-392,   1,  0.0, 2018.97, 2018.97, 2018.97, 136.4811812227, 0.000, -39.4648594355, 0.000
0903-573,  13, 15.6, 2014.09, 2003.68, 2019.24, 136.2215796993, 0.368, -57.5849396347, 0.923
0904-201,   3, 12.8, 2012.93, 2005.50, 2018.33, 136.7137722472, 0.849, -20.3318901171, 0.973
0905+420,   3, 11.7, 2012.75, 2007.03, 2018.72, 137.1494307498, 0.199, +41.8461681523, 0.197
0905+524,   2,  0.6, 2018.69, 2018.38, 2018.99, 137.3528380513, 3.085, +52.2757298934, 0.643
0905-202,   3, 13.0, 2012.89, 2005.36, 2018.33, 136.9751684668, 0.358, -20.4470761690, 1.265
0906+015,  45, 32.5, 2003.93, 1987.57, 2020.11, 137.2920484017, 0.780,  +1.3598938064, 0.848
0906+087,   4, 13.2, 2011.03, 2005.42, 2018.57, 137.3006562720, 0.347,  +8.5947498995, 0.533
0906+163,   7, 22.7, 2008.67, 1996.00, 2018.73, 137.2330226397, 0.449, +16.1652128227, 1.705
0906+430,   3, 14.4, 2012.36, 2004.35, 2018.72, 137.3895709843, 2.478, +42.8962445633, 2.188
0906+480,   3,  4.6, 2017.38, 2014.41, 2018.99, 137.4276337429, 1.014, +47.8938536371, 0.368
0906-048,   4, 10.5, 2014.22, 2007.58, 2018.07, 137.3208488057, 0.375,  -5.0146923946, 0.572
0907+022,   3, 23.0, 2007.53, 1995.54, 2018.58, 137.4160331741, 0.264,  +2.0014630527, 0.178
0907+230,   6,  3.0, 2018.27, 2016.74, 2019.79, 137.6755546038, 0.494, +22.8098837282, 1.173
0907+258,   2,  2.8, 2016.94, 2015.54, 2018.35, 137.7301414535, 0.411, +25.6559612084, 1.098
0907+336,   2,  0.2, 2018.79, 2018.70, 2018.88, 137.6543138524, 0.340, +33.4901166616, 0.120
0907-023,   4, 12.5, 2013.71, 2005.52, 2018.07, 137.4371834023, 0.336,  -2.5250983215, 0.459
0907-179,   4, 13.3, 2014.12, 2005.52, 2018.84, 137.4385794800, 0.763, -18.1427629495, 0.488
0908+201,   4, 22.7, 2006.38, 1996.00, 2018.73, 137.8894127839, 0.548, +19.9705815689, 0.435
0908+340,   3, 22.6, 2009.97, 1996.37, 2018.92, 137.9490060367, 0.175, +33.8213313900, 0.220
0908-052,   4, 12.8, 2012.23, 2004.40, 2017.24, 137.7125077162, 0.421,  -5.4414416153, 0.805
0909+222,   3, 14.0, 2013.25, 2004.33, 2018.35, 138.1032693809, 0.045, +22.0850694225, 0.817
0909+445,   3, 13.2, 2012.77, 2005.55, 2018.73, 138.2130355973, 0.338, +44.3679586284, 0.459
0910+442,   3, 11.8, 2013.24, 2006.96, 2018.73, 138.4723570077, 0.650, +44.0492221904, 1.585
0910-276,   3, 12.8, 2012.94, 2005.52, 2018.33, 138.1316116322, 0.371, -27.8714492993, 1.391
0910-414,   3,  9.0, 2014.99, 2009.31, 2018.35, 138.0531275361, 0.220, -41.6211539602, 1.702
0911+354,   3, 22.5, 2009.99, 1996.43, 2018.92, 138.6642647688, 0.161, +35.2012755216, 0.092
0912+029, 577, 26.5, 2014.26, 1994.55, 2021.10, 138.6579726387, 0.058,  +2.7664573384, 0.090
0912+211,   1,  0.0, 2019.06, 2019.06, 2019.06, 138.7865861881, 0.000, +20.9353811058, 0.000
0912+297,  30, 27.3, 2008.21, 1990.83, 2018.08, 138.9683401797, 0.279, +29.5566787177, 0.358
0912-204,   3,  4.4, 2015.75, 2013.95, 2018.35, 138.7487326138, 0.886, -20.6493391999, 2.543
0912-273,   3,  4.4, 2015.75, 2013.95, 2018.35, 138.5691094776, 0.254, -27.5546292166, 1.465
0912-330,   2,  8.5, 2014.17, 2009.92, 2018.42, 138.6530049991, 4.009, -33.2478898992,12.687
0913+003,   3, 11.6, 2013.40, 2007.03, 2018.58, 138.9653963963, 0.249,  +0.1203638623, 1.060
0913+079,   2,  7.7, 2014.73, 2010.88, 2018.58, 138.9707009064, 0.108,  +7.7610262440, 0.465
0913+391,   3, 22.5, 2009.99, 1996.43, 2018.92, 139.2037690040, 0.236, +38.9078185135, 0.067
0913+657,   3,  9.1, 2012.31, 2007.93, 2017.05, 139.4815340167, 1.008, +65.5042019760, 0.804
0913+786,   3, 21.8, 2003.36, 1995.30, 2017.14, 139.9689983417, 0.886, +78.4240436753, 0.234
0913-042,   3, 11.7, 2012.57, 2005.50, 2017.24, 138.9069908369, 0.255,  -4.4878590813, 0.862
0913-302,   2,  4.5, 2016.19, 2013.95, 2018.44, 138.9203974066, 0.234, -30.4970605420, 1.540
0914+029,   2,  4.1, 2016.53, 2014.48, 2018.58, 139.1740279223, 0.563,  +2.7146949611, 1.230
0914-160,   2,  1.4, 2019.53, 2018.84, 2020.23, 139.3160490612, 0.373, -16.3009175542, 0.075
0915-118,   3,  9.8, 2015.03, 2009.06, 2018.88, 139.5236185831, 0.214, -12.0955016472, 0.260
0915-135,   5, 13.5, 2012.37, 2005.36, 2018.84, 139.4125026118, 0.310, -13.7617327889, 1.035
0915-213,   3, 20.8, 2004.50, 1997.50, 2018.35, 139.3625679809, 0.262, -21.5262389809, 1.342
0916+336,   3, 22.6, 2009.13, 1996.37, 2018.92, 139.7866130153, 0.079, +33.4116509612, 0.161
0916+718,   2, 12.8, 2010.74, 2004.33, 2017.15, 140.3497713538, 0.136, +71.6034451203, 0.038
0916+864,   4, 20.8, 2008.62, 1997.65, 2018.42, 142.4294059974, 2.337, +86.2059108859, 0.205
0916-074,   3, 12.9, 2011.91, 2004.40, 2017.32, 139.7581776119, 0.258,  -7.6514195107, 1.543
0917+449,  61, 27.3, 2004.69, 1987.50, 2014.79, 140.2435770157, 0.123, +44.6983291914, 0.111
0917+624, 151, 35.5, 2000.29, 1984.20, 2019.71, 140.4009627578, 0.293, +62.2644945442, 0.116
0917-185,   3,  3.5, 2017.13, 2015.37, 2018.88, 139.9460677192, 3.997, -18.7854627218, 0.810
0917-354,   6,  2.7, 2019.51, 2018.06, 2020.78, 139.7787068687, 0.931, -35.6408434752, 1.306
0918+140,   2,  5.8, 2015.93, 2013.03, 2018.84, 140.3807226396, 0.013, +13.8467324339, 0.219
0918-297,   5, 10.3, 2015.85, 2008.06, 2018.38, 140.1799738949, 0.634, -29.9417479098, 0.440
0918-363,   7, 16.8, 2013.26, 2002.09, 2018.89, 140.1091710131, 0.534, -36.5298654880, 0.704
0918-534,   9,  3.9, 2016.61, 2015.35, 2019.24, 139.9334967600, 1.139, -53.6684576019, 0.377
0919-052,   3, 11.9, 2012.57, 2005.42, 2017.32, 140.5986369639, 0.094,  -5.4853286871, 0.240
0919-260, 498, 33.9, 2001.00, 1987.12, 2021.04, 140.3723077145, 0.068, -26.3120517904, 0.091
0920+168,   1,  0.0, 2018.84, 2018.84, 2018.84, 140.2327781186, 0.000, +16.4298947376, 0.000
0920+284,   3, 22.0, 2010.59, 1996.37, 2018.35, 140.9646808253, 0.204, +28.2569510220, 0.716
0920+313,   3, 12.5, 2012.53, 2005.52, 2018.05, 140.9497871974, 0.740, +31.1317095650, 6.971
0920+390, 255, 26.1, 2011.31, 1995.05, 2021.15, 140.8102205770, 0.074, +38.8277528262, 0.090
0920+416,   3, 22.3, 2009.86, 1996.43, 2018.73, 140.8804374881, 0.223, +41.4242887239, 0.103
0920-397, 707, 31.7, 2013.33, 1989.43, 2021.15, 140.6934094088, 0.077, -39.9930744661, 0.134
0921+454,   3, 13.3, 2013.00, 2005.55, 2018.84, 141.1874765669, 1.050, +45.1994213831, 0.645
0921-213,   3, 20.9, 2004.51, 1997.50, 2018.38, 140.9120213785, 0.450, -21.5964239338, 0.781
0922+005,   3, 23.1, 2009.53, 1995.54, 2018.61, 141.2825627141, 0.111,  +0.3205375540, 0.252
0922+316,   3, 21.7, 2009.48, 1996.37, 2018.05, 141.4318769209, 1.022, +31.4530043744, 7.111
0922+364,   3, 12.5, 2012.53, 2005.52, 2018.05, 141.4660485940, 1.385, +36.2099131859, 6.593
0922+407,   3, 22.4, 2009.96, 1996.43, 2018.84, 141.5017786673, 0.113, +40.4971312664, 0.257
0922-202,   2, 16.0, 2010.37, 2002.37, 2018.38, 141.2997806660, 0.006, -20.4598907591, 0.349
0923+171,   3, 13.3, 2012.61, 2005.52, 2018.84, 141.4581848017, 0.416, +16.9700568844, 0.256
0923+392,3988, 41.4, 1995.99, 1979.59, 2021.04, 141.7625580531, 0.020, +39.0391255142, 0.020
0923+575,   2, 14.0, 2011.37, 2004.35, 2018.38, 141.7752238061, 6.728, +57.2959284440, 1.148
0923-355,   3,  0.8, 2018.51, 2018.06, 2018.89, 141.4419123545, 1.232, -35.7840937223, 1.702
0924+178,   2,  0.1, 2018.90, 2018.84, 2018.97, 141.8199427827, 1.552, +17.6610060521, 3.680
0924+732,   1,  0.0, 2017.15, 2017.15, 2017.15, 142.4256698573, 0.000, +73.0679237381, 0.000
0925+449,   3, 22.2, 2010.01, 1996.61, 2018.84, 142.1005711461, 0.131, +44.7679997621, 0.369
0925+504,   3, 23.8, 2003.21, 1994.61, 2018.42, 142.3143341255, 0.108, +50.2266638664, 0.154
0925+745,   3, 23.0, 2010.24, 1995.30, 2018.27, 142.7240923575, 0.675, +74.3349760238, 0.182
0925-203, 477, 30.1, 2013.36, 1990.70, 2020.82, 141.9659346372, 0.052, -20.5808978888, 0.091
0926-039,   4, 16.1, 2014.25, 2004.33, 2020.38, 142.1394557199, 0.107,  -4.1524575613, 0.104
0926-181,   4, 11.9, 2014.25, 2006.96, 2018.88, 142.2594227286, 0.300, -18.3460441609, 1.233
0926-306,   3, 16.4, 2011.65, 2002.09, 2018.44, 142.1416172982, 1.183, -30.8288893906, 0.955
0927+011,   2,  4.2, 2016.52, 2014.44, 2018.61, 142.6006976185, 0.082,  +0.9701827654, 0.514
0927+352,   3, 21.6, 2009.50, 1996.43, 2018.05, 142.7303300904, 1.578, +35.0604488172, 6.838
0927+469,   4, 22.2, 2010.18, 1996.61, 2018.84, 142.6461698263, 0.287, +46.7357378984, 0.101
0927-378,   4, 16.4, 2009.33, 2002.09, 2018.44, 142.4896163663, 0.520, -38.0300468121, 0.361
0928+008,   4, 23.1, 2009.92, 1995.54, 2018.61, 142.7177230601, 0.346,  +0.5830395475, 0.232
0928+144,   6, 22.9, 2008.08, 1996.00, 2018.88, 142.7722602157, 0.241, +14.2379221419, 0.550
0928+280,   4, 11.3, 2013.73, 2007.03, 2018.35, 142.9657671006, 0.102, +27.8473888806, 0.826
0928+653,   3, 11.5, 2012.33, 2005.52, 2017.05, 143.2274065906, 0.343, +65.1281379904, 0.413
0928-100,   4, 13.4, 2013.51, 2005.52, 2018.88, 142.7613023537, 0.088, -10.2236160438, 0.278
0929+533,   2, 23.8, 2006.52, 1994.61, 2018.42, 143.1714616807, 0.114, +53.1093891622, 0.175
0929-289,   1,  0.0, 2018.38, 2018.38, 2018.38, 142.8982477286, 0.000, -29.1982522592, 0.000
0930+289,   3,  2.8, 2016.99, 2015.54, 2018.38, 143.4053414738, 1.116, +28.7589766099, 0.792
0930+396,   3, 12.5, 2012.53, 2005.52, 2018.07, 143.5277922853, 0.466, +39.4422591708, 0.116
0930+493,   3, 22.3, 2010.03, 1996.61, 2018.88, 143.5656757527, 0.393, +49.1393694120, 0.253
0930-080,   6, 15.0, 2016.40, 2005.52, 2020.48, 143.3212308089, 0.139,  -8.3196807447, 0.564
0930-200,   2, 12.9, 2011.97, 2005.52, 2018.42, 143.0816107658, 2.674, -20.2770010372, 0.588
0930-338,   3, 14.2, 2012.41, 2004.33, 2018.50, 143.1520625647, 0.949, -34.0995823592, 0.405
0931+103,   2,  3.9, 2016.92, 2014.97, 2018.88, 143.4421141443, 0.287, +10.1524507352, 0.104
0931-114,   4, 21.6, 2011.86, 1997.35, 2018.92, 143.3935564033, 0.124, -11.6570770216, 0.417
0931-524,   2,  0.7, 2018.07, 2017.70, 2018.43, 143.3882071061, 1.329, -52.6720052118, 2.283
0932+075,   3, 23.1, 2008.64, 1995.54, 2018.61, 143.7544832846, 0.602,  +7.3218361911, 0.431
0932+094,   4, 23.1, 2007.26, 1995.54, 2018.67, 143.8068391405, 0.121,  +9.2521763894, 0.638
0932+197,   3, 13.3, 2013.13, 2005.55, 2018.88, 143.8717473200, 0.095, +19.4930748088, 1.361
0932+243,   4, 14.6, 2012.97, 2003.82, 2018.38, 143.8469730674, 0.829, +24.0867562588, 0.265
0932+367,   3, 13.7, 2012.14, 2004.35, 2018.07, 143.8826662767, 1.599, +36.5548792477, 1.593
0932-194,   4, 13.4, 2013.90, 2005.52, 2018.92, 143.8150636923, 0.312, -19.6524338853, 0.682
0932-281,   1,  0.0, 2018.42, 2018.42, 2018.42, 143.7979281735, 0.000, -28.3420813702, 0.000
0933+503,  10, 26.4, 2012.08, 1994.61, 2020.98, 144.3013640449, 0.322, +50.1478048698, 0.173
0933-333,   3, 16.1, 2011.76, 2002.37, 2018.50, 143.7884575640, 0.937, -33.5438072458, 0.204
0934-053,   1,  0.0, 2019.94, 2019.94, 2019.94, 144.1528028445, 0.000,  -5.5979120282, 0.000
