iers_name, num_ses, obs_len, mean_epoch, beg_epoch, end_epoch, mean_ra, sigma_ra, mean_dec, sigma_dec, med_err_ra, med_err_dec
0054-006,   8, 14.6, 2016.63, 2005.55, 2020.20,  14.3208425514, 0.046,  -0.4092159128, 0.080, 0.180, 0.210
0055+032,   2,  0.8, 2019.84, 2019.41, 2020.26,  14.6109250111, 0.079,  +3.4860095213, 0.238, 0.353, 0.917
0055+040,   2,  0.8, 2019.80, 2019.41, 2020.20,  14.4216110424, 0.242,  +4.3063214051, 0.329, 0.467, 0.658
0055+060,   5, 15.1, 2011.72, 2004.33, 2019.41,  14.6408523785, 0.146,  +6.3350204051, 0.077, 0.186, 0.282
0055+329,   5, 14.1, 2015.13, 2005.52, 2019.63,  14.6336208540, 0.078, +33.1881151238, 0.042, 0.118, 0.211
0055-016,   4,  2.1, 2018.95, 2018.14, 2020.26,  14.3954358365, 0.206,  -1.3909863794, 0.342, 0.256, 0.692
0055-059, 137, 12.9, 2014.74, 2008.39, 2021.31,  14.5211096121, 0.022,  -5.6645216797, 0.035, 0.391, 0.692
0055-328,   5, 17.9, 2014.47, 2002.09, 2019.95,  14.5092930026, 0.037, -32.5724306026, 0.128, 0.205, 0.484
0055-340,   6,  7.2, 2017.27, 2012.76, 2019.95,  14.5651742708, 0.143, -33.7993040409, 0.312, 0.278, 0.788
0056+579,   5, 17.4, 2014.27, 2002.09, 2019.51,  14.9675374295, 0.115, +58.2065786786, 0.051, 0.132, 0.153
0056-001,  20, 29.7, 2001.83, 1989.96, 2019.63,  14.7729788930, 0.083,  +0.1143390810, 0.149, 1.015, 1.007
0056-187,   5,  5.0, 2017.63, 2014.97, 2019.95,  14.6552755477, 1.577, -18.4936252995, 2.454, 3.588, 6.808
0056-572,  16, 30.5, 2007.25, 1987.44, 2017.90,  14.6940880197, 0.236, -56.9865195607, 0.192, 0.417, 0.494
0057+028,   2,  0.8, 2019.84, 2019.41, 2020.26,  15.0380994083, 0.160,  +3.0867582535, 0.173, 0.452, 0.833
0057+334,   5, 14.1, 2015.13, 2005.52, 2019.63,  15.1595446563, 0.059, +33.7517004844, 0.175, 0.128, 0.234
0057+678,   5, 24.4, 2012.96, 1995.30, 2019.72,  15.2152664852, 0.617, +68.1390363461, 0.186, 0.117, 0.128
0057-338,   4, 12.0, 2015.81, 2007.93, 2019.95,  15.0391290418, 0.058, -33.6255383028, 0.125, 0.226, 0.570
0058+058,   4,  4.7, 2016.69, 2014.68, 2019.41,  15.3111255490, 0.202,  +6.0956957476, 0.397, 0.391, 0.788
0058+498,   5, 22.9, 2011.76, 1996.61, 2019.51,  15.3208230473, 0.292, +50.0791639288, 0.148, 0.492, 0.495
0059+163,   7, 23.1, 2007.99, 1996.01, 2019.13,  15.4904981309, 0.071, +16.6613759957, 0.288, 0.532, 2.404
0059+581,2983, 29.2, 2006.14, 1992.27, 2021.44,  15.6906765517, 0.004, +58.4030935161, 0.002, 0.079, 0.084
0059-287,   5, 22.1, 2013.59, 1997.66, 2019.72,  15.4682903995, 0.274, -28.5223403294, 1.774, 0.503, 1.285
0100+151,   2,  0.9, 2019.92, 2019.48, 2020.36,  15.8583404231, 0.054, +15.4401848767, 0.230, 0.211, 0.450
0100-270,   5, 12.7, 2015.55, 2007.03, 2019.72,  15.7348079556, 0.169, -26.7768101043, 0.288, 0.597, 1.157
0100-760,   4,  1.5, 2017.22, 2016.57, 2018.07,  15.5777504756, 0.751, -75.7810362616, 0.170, 0.297, 0.303
0101+113,   5,  4.6, 2017.49, 2014.60, 2019.16,  16.0442532449, 0.070, +11.5711945498, 0.135, 0.269, 0.608
0101-126,   6,  4.9, 2018.13, 2015.21, 2020.06,  15.9383706761, 0.206, -12.3789265202, 0.822, 0.795, 2.020
0102+480,   5, 23.0, 2013.22, 1996.61, 2019.63,  16.4580340166, 0.041, +48.3175536098, 0.073, 0.078, 0.117
0102+511,   6, 22.9, 2012.41, 1996.61, 2019.51,  16.3731604412, 0.130, +51.4296057017, 0.127, 0.253, 0.291
0102-245,   5, 21.1, 2009.24, 1997.50, 2018.57,  16.2425223930, 0.064, -24.2745683416, 0.180, 0.160, 0.363
0103+057,   6,  2.7, 2017.98, 2016.75, 2019.44,  16.4965418698, 0.092,  +6.0164767488, 0.193, 0.330, 1.452
0103+127,   7, 23.3, 2013.68, 1996.20, 2019.46,  16.6389853574, 0.075, +13.0007235066, 0.142, 0.262, 0.249
0103+253,   5, 23.0, 2013.27, 1996.37, 2019.38,  16.5457040531, 0.070, +25.6584710866, 0.113, 0.197, 0.378
0103+337,   5, 23.3, 2013.30, 1996.37, 2019.63,  16.5012221052, 0.122, +34.0341627732, 0.234, 0.170, 0.272
0103-021,   4,  5.7, 2017.69, 2014.61, 2020.26,  16.5958094788, 0.232,  -1.9273376285, 0.247, 0.141, 0.269
0104+195,   5, 13.8, 2014.98, 2005.36, 2019.16,  16.7192967908, 0.096, +19.8507116322, 0.095, 0.119, 0.213
0104-035,   5, 14.7, 2015.35, 2005.55, 2020.26,  16.6801195657, 0.051,  -3.2600819473, 0.146, 0.075, 0.160
0104-275,  13, 22.2, 2016.02, 1997.66, 2019.85,  16.6086751668, 0.073, -27.3032847793, 0.116, 0.120, 0.273
0104-408,1755, 33.3, 2008.97, 1988.12, 2021.45,  16.6879498509, 0.009, -40.5722112014, 0.010, 0.356, 0.445
0105+129,   6, 13.1, 2016.09, 2006.96, 2020.05,  16.9415078079, 0.079, +13.2014421351, 0.061, 0.133, 0.233
0105+259,   5, 23.0, 2013.28, 1996.37, 2019.38,  16.9495263163, 0.204, +26.1857417903, 0.428, 0.337, 0.636
0105-008,   4,  5.3, 2017.80, 2014.97, 2020.26,  17.1118440550, 0.121,  -0.6233791593, 0.116, 0.103, 0.195
0105-222,   1,  0.0, 2020.64, 2020.64, 2020.64,  17.0827255575, 0.000, -21.9607656963, 0.000, 0.162, 0.434
0106+013,1942, 40.7, 1995.34, 1980.57, 2021.29,  17.1615462756, 0.018,  +1.5834214700, 0.030, 0.414, 0.854
0106+077,   1,  0.0, 2019.44, 2019.44, 2019.44,  17.3642542223, 0.000,  +7.9743636742, 0.000, 0.167, 0.356
0106+130,   4,  1.9, 2019.26, 2018.51, 2020.36,  17.2202908966, 1.340, +13.3372965794, 3.166, 2.937, 6.762
0106+315,   4,  6.6, 2017.19, 2013.03, 2019.63,  17.3661965751, 0.113, +31.8322358635, 0.174, 0.098, 0.152
0106+612,   5, 17.6, 2014.31, 2002.09, 2019.72,  17.4431015674, 0.079, +61.5584598805, 0.043, 0.094, 0.098
0106+678,   5, 24.4, 2012.96, 1995.30, 2019.72,  17.5536394102, 0.031, +68.0947824583, 0.067, 0.104, 0.104
0106-391,   5,  2.1, 2019.53, 2018.23, 2020.36,  17.3241631615, 3.275, -38.9155497739,10.113, 4.475,16.594
0107+069,   5,  2.5, 2018.70, 2017.47, 2019.95,  17.6375795744, 0.084,  +7.2450671720, 0.071, 0.422, 0.492
0107+562,   4,  4.5, 2017.60, 2015.06, 2019.53,  17.7398029185, 4.048, +56.5380410797, 0.902, 1.214, 0.916
0107-025,   4,  1.5, 2018.53, 2017.54, 2019.07,  17.5548354906, 0.104,  -2.3313439331, 0.309, 0.187, 0.483
0107-045,   6, 12.5, 2016.10, 2007.03, 2019.54,  17.6287616156, 0.044,  -4.2586187834, 0.200, 0.117, 0.258
0107-610,  52, 17.3, 2012.01, 2003.60, 2020.90,  17.3144800716, 0.060, -60.8301277670, 0.066, 0.250, 0.448
0108+388,  13, 25.5, 2005.47, 1993.31, 2018.83,  17.9054866067, 0.310, +39.1078066651, 0.101, 0.218, 0.196
0108-079,   4,  4.1, 2017.50, 2014.97, 2019.07,  17.7084208083, 0.039,  -7.6947539211, 0.090, 0.070, 0.165
0108-146,   8,  5.2, 2018.51, 2015.21, 2020.36,  17.7696751340, 1.690, -14.3758063277, 3.231, 4.084, 8.228
0108-170,   6, 15.7, 2015.89, 2004.40, 2020.06,  17.6479641610, 0.155, -16.8076951772, 0.331, 0.285, 0.626
0109+026,   3,  1.2, 2018.92, 2018.26, 2019.44,  18.0710217514, 0.667,  +2.9605603883, 1.245, 0.591, 1.667
0109+200,   5,  1.9, 2017.57, 2016.71, 2018.61,  18.0424616861, 0.088, +20.3393788026, 0.092, 0.121, 0.215
0109+224, 178, 29.8, 2013.10, 1991.49, 2021.28,  18.0242696396, 0.014, +22.7441073420, 0.017, 0.246, 0.321
0109+351,   5, 22.3, 2012.22, 1996.44, 2018.72,  18.0539350287, 0.060, +35.3720379350, 0.081, 0.086, 0.121
0109-135,   6, 14.5, 2016.08, 2005.52, 2020.06,  17.9869080461, 0.068, -13.2836656968, 0.093, 0.116, 0.274
0110+318,   5, 23.3, 2013.33, 1996.37, 2019.72,  18.2097210393, 0.075, +32.1381757520, 0.037, 0.084, 0.137
0110+495,  72, 27.0, 2012.61, 1994.19, 2021.21,  18.3625283499, 0.029, +49.8066786928, 0.022, 0.145, 0.194
0110-361,   7, 10.3, 2017.27, 2009.77, 2020.06,  18.3160682573, 0.109, -35.8634352870, 0.108, 0.159, 0.385
0110-668,  14, 13.8, 2010.09, 2004.60, 2018.36,  18.0788036663, 0.325, -66.5792189128, 0.243, 0.641, 0.889
0111+021, 298, 33.9, 2006.46, 1987.62, 2021.48,  18.4297706146, 0.016,  +2.3714767470, 0.022, 0.552, 0.771
0111+131,   5, 23.0, 2011.78, 1996.20, 2019.19,  18.4771263901, 0.069, +13.4145774058, 0.114, 0.166, 0.337
0112+131,   5,  1.6, 2018.54, 2017.61, 2019.19,  18.7199035584, 0.150, +13.4270917338, 0.061, 0.329, 0.740
0112+13A,   3,  1.6, 2018.62, 2017.61, 2019.19,  18.7961130842, 0.119, +13.4128947588, 0.305, 0.184, 0.436
0112-017,  36, 29.4, 1998.22, 1988.32, 2017.72,  18.8212497280, 0.093,  -1.4512713799, 0.069, 1.441, 2.271
0112-245,   5, 10.9, 2016.48, 2008.96, 2019.85,  18.7388602893, 0.085, -24.3290769503, 0.222, 0.169, 0.424
0113+241,   5, 22.6, 2008.57, 1996.01, 2018.61,  19.1586152809, 0.051, +24.3815901507, 0.105, 0.122, 0.204
0113-118,  34, 31.2, 2005.58, 1988.04, 2019.26,  19.0521750705, 0.052, -11.6042873148, 0.050, 0.422, 0.694
0113-283,   9, 22.2, 2014.79, 1997.66, 2019.85,  18.8495149317, 0.086, -28.0820065909, 0.149, 0.188, 0.469
0113-310,   6, 15.7, 2015.81, 2004.33, 2020.06,  18.9437729517, 0.066, -30.8220557945, 0.129, 0.122, 0.325
0114+074,   3,  1.2, 2019.60, 2019.07, 2020.23,  19.3590266033, 0.316,  +7.7048448498, 0.924, 0.563, 1.491
0114+140,   7, 23.5, 2011.74, 1996.01, 2019.54,  19.3550129126, 0.049, +14.3034501820, 0.051, 0.315, 0.192
0114-211,   7, 11.0, 2016.89, 2009.37, 2020.36,  19.2141883250, 1.331, -20.8685802599, 1.407, 3.555, 2.978
0115+027,   8,  1.7, 2019.06, 2018.11, 2019.79,  19.5770072656, 0.068,  +2.9682747068, 0.091, 0.124, 0.158
0115-214, 325, 24.0, 2014.35, 1997.50, 2021.45,  19.4532505498, 0.019, -21.1851758740, 0.020, 0.683, 0.504
0116+082,   6, 17.1, 2015.29, 2002.37, 2019.51,  19.7553094922, 0.397,  +8.4985291469, 1.390, 0.226, 0.484
0116+319,   7, 26.8, 2006.92, 1992.97, 2019.72,  19.8958372908, 1.766, +32.1805724314, 0.694, 3.200, 3.238
0116-219, 108, 23.8, 2014.46, 1997.50, 2021.29,  19.7385924049, 0.021, -21.6917056071, 0.024, 0.251, 0.271
0117+117,   2,  0.4, 2019.29, 2019.07, 2019.51,  20.0709498943, 0.133, +12.0573123369, 0.537, 0.203, 0.465
0117-171,   5, 14.6, 2015.31, 2005.50, 2020.14,  19.9318579425, 0.069, -16.9024923581, 0.341, 0.238, 0.532
0118+111,   6,  5.1, 2018.02, 2014.44, 2019.53,  20.3708299035, 0.046, +11.4501398062, 0.121, 0.127, 0.239
0118-272,  25, 29.6, 2003.22, 1988.96, 2018.58,  20.1319307185, 0.102, -27.0235145832, 0.151, 0.703, 0.675
0118-283,   5, 14.5, 2015.27, 2005.36, 2019.88,  20.2530916286, 0.062, -28.1061606241, 0.107, 0.183, 0.424
0119+041,1846, 34.0, 1998.76, 1987.50, 2021.47,  20.4869237221, 0.007,  +4.3735373292, 0.010, 0.375, 0.590
0119+097,   2,  0.5, 2019.31, 2019.08, 2019.53,  20.4281036249, 0.067,  +9.9666286406, 0.215, 0.510, 0.804
0119+115,1722, 33.0, 2007.53, 1988.39, 2021.44,  20.4233126745, 0.006, +11.8306703727, 0.015, 0.183, 0.379
0119+247,   6, 22.2, 2011.39, 1996.37, 2018.61,  20.6617332682, 0.023, +25.0421646637, 0.053, 0.137, 0.192
0119+296,   5, 14.3, 2011.87, 2004.33, 2018.61,  20.6892918238, 0.077, +29.9035119644, 0.152, 0.103, 0.180
0119-005,   4,  1.1, 2018.65, 2018.01, 2019.07,  20.5579602519, 0.094,  -0.3002918414, 0.191, 0.146, 0.310
0119-011,   5, 12.0, 2015.42, 2007.03, 2019.08,  20.5727914835, 0.066,  -0.9376935707, 0.154, 0.106, 0.248
0119-046,   4,  3.5, 2017.66, 2015.54, 2019.08,  20.6161888844, 0.062,  -4.3575490298, 0.181, 0.119, 0.267
0120+137,   3,  1.6, 2018.59, 2017.61, 2019.20,  20.6906467628, 0.078, +14.0509250203, 0.466, 0.177, 0.289
0120+259,   5, 23.0, 2013.31, 1996.37, 2019.38,  20.9293549268, 0.013, +26.2562296574, 0.087, 0.118, 0.220
0120+304,   5, 14.2, 2015.17, 2005.55, 2019.72,  20.7595060106, 0.095, +30.7352549496, 0.090, 0.138, 0.215
0121+560,   6, 24.8, 2012.51, 1994.61, 2019.37,  21.1076126044, 0.127, +56.3144206951, 0.164, 0.332, 0.411
0121-040,   4,  4.1, 2017.54, 2014.97, 2019.08,  20.8990613916, 0.060,  -3.8109206192, 0.165, 0.122, 0.275
0121-096,   5, 13.6, 2015.18, 2005.52, 2019.08,  20.9432693334, 0.086,  -9.3842601066, 0.241, 0.142, 0.369
0122+278,   5, 23.0, 2013.28, 1996.37, 2019.41,  21.2328298234, 0.311, +28.0864975188, 0.186, 0.335, 0.483
0122+470,   5, 23.1, 2013.24, 1996.61, 2019.72,  21.2821116344, 0.139, +47.3008572224, 0.108, 0.169, 0.244
0122+705,   5, 24.1, 2013.10, 1995.30, 2019.38,  21.5326817696, 0.353, +70.7812183002, 0.075, 0.188, 0.195
0122-003,   9,  4.5, 2014.85, 2014.06, 2018.57,  21.3701827167, 0.095,  -0.0988699108, 0.132, 0.344, 0.418
0122-260,   5, 14.4, 2015.30, 2005.52, 2019.88,  21.3284893997, 0.077, -25.8178858857, 0.243, 0.152, 0.368
0122-345,   7, 18.0, 2013.86, 2002.09, 2020.06,  21.0894139202, 0.116, -34.2726261506, 0.257, 0.225, 0.635
0122-514,  11, 14.9, 2008.55, 2005.03, 2019.93,  21.2391311221, 0.201, -51.2211575852, 0.200, 0.424, 0.598
0123+257,  35, 28.0, 2006.85, 1991.33, 2019.37,  21.6783026125, 0.032, +25.9836945089, 0.054, 0.267, 0.375
0123+731,   5, 13.2, 2014.07, 2005.55, 2018.72,  21.7696515046, 0.565, +73.3868543386, 0.108, 0.405, 0.251
0123-015,   4,  1.0, 2019.06, 2018.57, 2019.54,  21.5025923952, 0.075,  -1.3451415673, 0.265, 2.000, 4.618
0123-048,   2,  1.5, 2019.62, 2018.87, 2020.36,  21.4020684455, 0.090,  -4.6372089462, 0.317, 0.146, 0.335
0123-226,   5, 15.5, 2015.08, 2004.33, 2019.88,  21.5625068728, 0.073, -22.3760008108, 0.155, 0.114, 0.278
0124+125,   2,  0.5, 2019.31, 2019.08, 2019.53,  21.7281159313, 0.246, +12.7639202186, 0.149, 0.306, 0.637
0124-086,   4,  7.6, 2016.69, 2011.49, 2019.13,  21.8179632833, 0.028,  -8.3580268197, 0.212, 0.183, 0.403
0124-155,   5, 11.6, 2016.61, 2008.52, 2020.14,  21.6412113237, 0.094, -15.3094768327, 0.139, 0.163, 0.403
0125+487,   5, 23.1, 2013.24, 1996.61, 2019.72,  22.0335974192, 0.073, +49.0183293382, 0.095, 0.091, 0.122
0125+628,   5, 13.2, 2015.45, 2006.66, 2019.85,  22.1273543785, 0.076, +63.1083005570, 0.054, 0.120, 0.121
0125-176,   5,  4.9, 2017.77, 2015.21, 2020.14,  22.0058030729, 0.115, -17.3734033130, 0.398, 0.276, 0.580
0125-484,   2,  0.1, 2018.39, 2018.36, 2018.43,  21.8118289873, 0.401, -48.2255818726, 0.434, 1.191, 2.134
0127+077,   2,  0.5, 2019.31, 2019.08, 2019.53,  22.4876956002, 0.085,  +8.0059437657, 0.930, 0.372, 0.759
0127+084,   9, 24.1, 2008.84, 1995.54, 2019.63,  22.6151434301, 0.058,  +8.7128254226, 0.228, 0.129, 0.253
0127+145,   8, 23.6, 2012.63, 1996.01, 2019.58,  22.4806131477, 0.071, +14.7799545848, 0.095, 0.306, 0.202
0128+383,   5, 14.2, 2015.20, 2005.52, 2019.72,  22.8613060491, 0.049, +38.5775613759, 0.046, 0.086, 0.144
0129+220,   5, 12.4, 2015.41, 2007.03, 2019.41,  23.0128282880, 0.107, +22.2806486816, 0.120, 0.155, 0.242
0129+431,   5, 23.3, 2013.20, 1996.44, 2019.72,  23.1838616980, 0.078, +43.4257391490, 0.034, 0.101, 0.133
0129+560,   5, 24.9, 2013.01, 1994.61, 2019.53,  23.0851971724, 0.131, +56.3445472403, 0.096, 0.118, 0.143
0130+242,   4,  1.9, 2018.68, 2017.54, 2019.41,  23.3526165220, 0.127, +24.4614735735, 0.080, 0.206, 0.380
0130+691,   5, 24.6, 2013.18, 1995.30, 2019.85,  23.6698386524, 0.269, +69.4196943414, 0.058, 0.133, 0.123
0130-083,   4,  2.2, 2018.11, 2016.92, 2019.13,  23.1713584755, 0.088,  -8.0680100295, 0.379, 0.230, 0.490
0130-171,  43, 21.8, 2006.96, 1997.50, 2019.26,  23.1811977471, 0.043, -16.9134783318, 0.038, 0.393, 0.305
0130-447,   6, 14.7, 2014.25, 2004.35, 2019.07,  23.2535989366, 0.874, -44.5121013607, 1.656, 0.538, 1.585
0131-001,   4,  4.7, 2017.44, 2014.97, 2019.63,  23.5529339621, 0.294,  +0.0625385722, 0.358, 0.170, 0.321
0131-522, 513, 33.5, 2017.14, 1988.01, 2021.47,  23.2740103976, 0.019, -52.0010959271, 0.015, 0.234, 0.297
0132-389,   6, 18.1, 2012.53, 2002.09, 2020.14,  23.6334589309, 0.071, -38.7259405781, 0.212, 0.128, 0.391
0133+476,2216, 39.6, 2007.15, 1981.89, 2021.48,  24.2441450157, 0.004, +47.8580833687, 0.003, 0.087, 0.107
0133-204,   5, 21.1, 2009.27, 1997.50, 2018.61,  23.9062891795, 0.049, -20.1460728157, 0.125, 0.094, 0.224
0133-410,   5,  1.2, 2018.77, 2018.06, 2019.26,  24.0119021067, 0.253, -40.7473051692, 0.105, 0.384, 0.223
0134+084,   2,  0.5, 2019.38, 2019.13, 2019.63,  24.3520117585, 0.092,  +8.7272707263, 0.738, 0.144, 0.276
0134+215,   5, 13.9, 2015.12, 2005.52, 2019.41,  24.3151039936, 0.096, +21.7622975895, 0.144, 0.143, 0.256
0134+311, 388, 24.8, 2013.99, 1996.37, 2021.14,  24.2863901365, 0.011, +31.3766265568, 0.014, 0.343, 0.455
0135+091,   5,  2.2, 2018.56, 2017.47, 2019.63,  24.4628907600, 0.040,  +9.3886475970, 0.285, 0.105, 0.175
0135-247,  42, 29.9, 2005.16, 1989.31, 2019.25,  24.4097768635, 0.051, -24.5149681748, 0.031, 0.491, 0.362
0135-274,   5, 14.3, 2015.37, 2005.55, 2019.88,  24.5409092806, 0.039, -27.1910926040, 0.166, 0.119, 0.309
0136+176,   6, 22.6, 2009.04, 1996.01, 2018.58,  24.9249132102, 0.105, +17.8854305323, 0.110, 0.409, 0.358
0136-059,   7,  6.1, 2014.95, 2012.49, 2018.58,  24.7160468461, 0.103,  -5.6689563045, 0.182, 0.182, 0.341
0136-231,   5, 21.1, 2009.31, 1997.50, 2018.61,  24.7394401876, 0.051, -22.9131473108, 0.110, 0.120, 0.309
0137+012,  37, 12.8, 2016.79, 2007.58, 2020.35,  24.9887740722, 0.040,  +1.5294830154, 0.044, 0.425, 0.346
0137+081,   2,  0.5, 2019.38, 2019.13, 2019.63,  24.9883071869, 0.596,  +8.4074032136, 0.452, 0.393, 0.532
0137+434,   5, 12.9, 2015.35, 2006.96, 2019.85,  25.2277686421, 0.096, +43.7125577135, 0.147, 0.226, 0.255
0137+467,   6, 23.1, 2012.47, 1996.61, 2019.72,  25.1794681327, 0.234, +46.9745808083, 0.160, 0.240, 0.292
0137+635,   5, 17.8, 2014.54, 2002.09, 2019.85,  25.1794912388, 0.232, +63.7685807556, 0.110, 0.135, 0.135
0137-158,   5, 14.6, 2015.29, 2005.52, 2020.14,  25.0184799714, 0.064, -15.5487999860, 0.089, 0.101, 0.273
0137-240,   1,  0.0, 2020.64, 2020.64, 2020.64,  24.9352609989, 0.000, -23.7661541886, 0.000, 0.182, 0.508
0137-273,   5,  4.7, 2017.84, 2015.21, 2019.95,  24.9808273797, 0.437, -27.0914389134, 0.693, 0.628, 1.463
0138+136,   3,  1.9, 2019.98, 2019.16, 2021.07,  25.2881191611, 0.838, +13.8912227981, 0.790, 1.797, 2.297
0138-097, 102, 34.1, 2012.80, 1987.22, 2021.29,  25.3576340068, 0.023,  -9.4787983950, 0.025, 0.270, 0.300
0138-381,   4,  2.5, 2019.54, 2018.27, 2020.78,  25.1534188415, 0.222, -37.9460587903, 0.553, 0.275, 0.695
0139-022,   5, 13.6, 2015.20, 2005.55, 2019.13,  25.3907923759, 0.091,  -2.0393203140, 0.057, 0.106, 0.217
0139-097,   4,  1.1, 2018.71, 2018.01, 2019.16,  25.4080822249, 0.136,  -9.5004962149, 0.116, 0.209, 0.514
0140+120,   7, 15.4, 2014.01, 2004.33, 2019.72,  25.8795511972, 0.026, +12.2619257640, 0.186, 0.181, 0.305
0140+412,   5, 23.4, 2013.26, 1996.44, 2019.85,  25.7632689654, 0.053, +41.4890126433, 0.081, 0.121, 0.201
0140+490,   5, 23.2, 2013.53, 1996.61, 2019.85,  25.9453333582, 0.260, +49.2615512938, 0.184, 0.303, 0.377
0140-274,   1,  0.0, 2020.64, 2020.64, 2020.64,  25.5840685921, 0.000, -27.1903681818, 0.000, 0.203, 0.622
0140-322,   5, 18.1, 2014.56, 2002.09, 2020.14,  25.7922149457, 0.117, -32.0157367172, 0.062, 0.110, 0.291
0141+268,   5, 13.9, 2015.13, 2005.52, 2019.41,  26.1398077209, 0.030, +27.0841994934, 0.105, 0.101, 0.183
0141+339,   2,  1.1, 2019.29, 2018.73, 2019.85,  26.0492955877, 0.050, +34.1989991806, 0.477, 0.317, 0.587
0141+579,   5,  4.5, 2017.63, 2015.06, 2019.53,  26.3095774696, 0.828, +58.1804977317, 0.898, 1.402, 1.768
0142+127,   2,  0.6, 2019.44, 2019.16, 2019.72,  26.2468092627, 0.063, +12.9969742240, 0.028, 0.167, 0.365
0142-278,  15, 21.0, 2015.24, 1997.66, 2018.67,  26.2641441120, 0.078, -27.5595356607, 0.094, 0.183, 0.272
0142-398,   5, 17.8, 2014.16, 2002.37, 2020.14,  26.2253900426, 0.079, -39.6362572200, 0.346, 0.230, 0.805
0143+230,   5, 22.7, 2008.58, 1996.01, 2018.72,  26.4704427128, 0.061, +23.3220272554, 0.084, 0.112, 0.170
0144+209,   6, 22.7, 2009.00, 1996.01, 2018.73,  26.7449323854, 0.173, +21.1734400464, 0.253, 0.366, 0.490
0144+487,   5, 23.2, 2013.53, 1996.61, 2019.85,  26.9073961020, 0.108, +48.9937529874, 0.127, 0.178, 0.222
0144+584,   8, 11.4, 2013.83, 2007.03, 2018.42,  26.9439202014, 0.144, +58.6791586599, 0.069, 0.192, 0.214
0145+102,   3,  1.2, 2019.75, 2019.16, 2020.36,  27.1203077772, 0.874, +10.4725859149, 1.421, 1.362, 2.007
0145+210,   5,  2.9, 2018.23, 2016.52, 2019.41,  26.9742619081, 0.076, +21.2610352153, 0.190, 0.143, 0.346
0145+386,   5, 23.4, 2013.41, 1996.44, 2019.85,  27.1015730799, 0.087, +38.9014501239, 0.126, 0.095, 0.147
0145+420,   4,  7.8, 2016.99, 2012.11, 2019.88,  27.1857348910, 0.023, +42.2553901815, 0.067, 0.107, 0.186
0146+056,  56, 29.9, 1998.51, 1988.35, 2018.23,  27.3432120138, 0.033,  +5.9315468419, 0.056, 0.329, 0.708
0146+092,   2,  0.7, 2019.52, 2019.19, 2019.85,  27.1718147547, 0.683,  +9.4563860472, 0.086, 0.770, 1.039
0147+187,   5, 22.6, 2008.54, 1996.01, 2018.58,  27.4571623033, 0.166, +18.9557254346, 0.053, 0.095, 0.147
0147+265,   5,  5.2, 2017.79, 2014.25, 2019.41,  27.5116874600, 0.134, +26.7744678624, 0.132, 0.133, 0.252
0147-076,   6, 24.3, 2008.49, 1994.82, 2019.16,  27.5112364973, 1.933,  -7.4301388823, 0.912, 1.072, 3.735
0148+250,   5, 13.9, 2015.14, 2005.52, 2019.41,  27.7759744440, 0.044, +25.2912951525, 0.143, 0.165, 0.315
0148+274,  23, 26.6, 2003.59, 1992.27, 2018.84,  27.8631090552, 0.065, +27.7449427041, 0.057, 0.235, 0.239
0148+546,   4,  4.5, 2017.61, 2015.06, 2019.53,  27.9011903082, 0.041, +54.9104696275, 0.105, 0.116, 0.170
0148-177,   5, 20.9, 2012.11, 1997.50, 2018.38,  27.7753472715, 0.027, -17.5457550269, 0.126, 0.095, 0.222
0149+082,   2,  0.7, 2019.52, 2019.19, 2019.85,  28.0620886995, 0.196,  +8.5282806890, 0.392, 0.172, 0.356
0149+120,   2,  0.7, 2019.52, 2019.19, 2019.85,  28.0278427246, 0.244, +12.2937138250, 0.582, 0.368, 0.937
0149+218,  96, 33.5, 2008.39, 1987.50, 2021.04,  28.0752460007, 0.020, +22.1188055150, 0.025, 0.228, 0.242
0149+335,   5, 23.5, 2013.43, 1996.37, 2019.88,  28.1440682884, 0.170, +33.8425440901, 0.142, 0.144, 0.187
0149+370,   5, 23.4, 2013.44, 1996.44, 2019.85,  28.0509164769, 0.054, +37.2682409333, 0.091, 0.105, 0.165
0149+710,   5, 24.1, 2013.18, 1995.30, 2019.38,  28.3577125614, 0.182, +71.2517954745, 0.142, 0.143, 0.107
0149-175,   5, 14.6, 2014.40, 2005.55, 2020.20,  27.9502057520, 0.079, -17.3319595715, 0.204, 0.191, 0.483
0149-348,   6, 18.1, 2015.10, 2002.09, 2020.20,  27.8478712402, 0.094, -34.5871882131, 0.264, 0.212, 0.658
0150+000,   5, 13.9, 2011.79, 2004.33, 2018.23,  28.1797915491, 0.048,  +0.3443643732, 0.145, 0.143, 0.334
0150+015,   4,  1.4, 2018.77, 2018.23, 2019.63,  28.1650455450, 0.112,  +1.7881621941, 0.204, 0.229, 0.480
0150-144,  11, 22.7, 2015.44, 1997.50, 2020.20,  28.1333852286, 0.027, -14.2109428720, 0.109, 0.761, 0.533
0150-193,   5, 13.2, 2015.61, 2006.96, 2020.20,  28.2562963121, 0.102, -19.1157462430, 0.091, 0.130, 0.339
0150-299,   5, 14.4, 2015.39, 2005.52, 2019.95,  28.1403870770, 0.057, -29.7133131112, 0.117, 0.139, 0.358
0150-334,  27, 31.2, 2005.15, 1988.96, 2020.20,  28.2921738706, 0.087, -33.1738505574, 0.100, 0.794, 0.464
0151+081,   6, 15.5, 2015.62, 2004.35, 2019.88,  28.5115426759, 0.087,  +8.3975187965, 0.214, 0.163, 0.343
